item_id,title,current_sku,proposed_sku,reason,action,manual_review,duplicate_item_id,duplicate_proposed_sku
147377278620,Tynamo 44/147 NM / M - Asako Ito Crocheted Art - Burning Shadows Pokemon Card,,ETB-01-A-0141,missing_sku,repair,False,False,False
147377282859,Pokemon TCG Grubbin 018/264 Fusion Strike Common Asako Ito HP,,ETB-01-A-0142,missing_sku,repair,False,False,False
147379845157,Dragonite V 049/078 Pokémon GO Holo,,ETB-01-A-0143,missing_sku,repair,False,False,False
147379855272,Clefairy 094/088 Me03: Perfect Order Holo,,ETB-01-A-0144,missing_sku,repair,False,False,False
147379883412,VeeFriends Super Sticker Mint Mink Red Parallel PSA Magazine Exclusive Card NM,,ETB-01-A-0145,missing_sku,repair,False,False,False
147379888731,Pokiebubies 1st Edition Fan Art Chef Ken Lee - Holo Dittie Ditto Promos - Rare,,ETB-01-A-0146,missing_sku,repair,False,False,False
147379891645,Fairy Energy 8x Sword & Shield Retired Pokémon Trading Card Game 2020 NM,,ETB-01-A-0147,missing_sku,repair,False,False,False
147379892098,12x Fire 2017 Pokemon TCG Card Lot Basic Energy Sun and Moon Common NM/MT,,ETB-01-A-0148,missing_sku,repair,False,False,False
147379910744,Team Rocket's Giovanni 225/182 Sv10: Destined Rivals Holo - OC,,ETB-01-A-0149,missing_sku,repair,False,False,False
147379914401,Amulet of Hope 162/191 Sv08: Surging Sparks Holo,05.19.26,ETB-01-A-0150,date_style_batch_label,repair,False,False,False
147381119109,Luxray ex - 068/167 NM SV06: Twilight Masquerade Holo,06.17.26-006,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147381119112,Mega Zygarde ex - 047/088 NM ME03: Perfect Order Holo,06.17.26-005,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147381119114,Klawf - (Cosmo Holo) 122/198 NM Miscellaneous Cards & Products Holo,06.17.26-013,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147381119117,Mega Abomasnow ex - 036/132 NM ME01: Mega Evolution Holo,06.17.26-002,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147381119119,Tepig - 13/25 013/025 NM McDonald's 25th Anniversary Promos Holo,06.17.26-004,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147381119120,Basic Metal Energy - 008 NM Prize Pack Series Cards Holo,06.17.26-015,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147381119121,Chimchar - 12/25 012/025 NM McDonald's 25th Anniversary Promos Holo,06.17.26-003,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147381119122,Yanmega ex - 206/182 NM SV10: Destined Rivals Holo,06.17.26-008,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147381119125,Alolan Exeggutor ex - 225/191 NM SV08: Surging Sparks Holo,06.17.26-010,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147381119126,Quaquaval - (Cosmos Holo) 054/198 NM Miscellaneous Cards & Products Holo,06.17.26-014,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147382003880,Eevee 125/203 SWSH07: Evolving Skies Regular,,ETB-01-A-0151,missing_sku,repair,False,False,False
147382084820,Snorlax 109/159 SWSH: Crown Zenith Regular,,ETB-01-A-0152,missing_sku,repair,False,False,False
147382484841,Mega Meganium ex 034 Me: Mega Evolution Promo Holo,,ETB-01-A-0153,missing_sku,repair,False,False,False
147382485690,Pikachu 016/049 Sm11b: Dream League Regular (Japanese),,ETB-01-A-0154,missing_sku,repair,False,False,False
147382486147,Metang 092/083 M4: Ninja Spinner Holo (Japanese),,ETB-01-A-0155,missing_sku,repair,False,False,False
147382489302,Pupitar 45/75 Neo Discovery Regular,,ETB-01-A-0156,missing_sku,repair,False,False,False
147382511866,[RARE] Pokemon Amada Sticker - Bulbasaur - Vintage Nintendo Product - Japanese.,,ETB-01-A-0157,missing_sku,repair,False,False,False
147382512654,PIDGEOTTO AMADA HYPER STICKER PART 1 1995 JAPANESE POKEMON TCG,,ETB-01-A-0158,missing_sku,repair,False,False,False
147382523813,Pokémon TCG Umbreon V Single Strike Foil 063/15 Gem Pack 2,,ETB-01-A-0159,missing_sku,repair,False,False,False
147384046346,Vaporeon-V 0213/14 Gem Pack Volume 2 CBB2C,,ETB-01-A-0160,missing_sku,repair,False,False,False
147384046842,Jolteon-V 0313/14 Gem Pack Volume 2 Pokemon Near Mint,,ETB-01-A-0161,missing_sku,repair,False,False,False
147384047154,Espeon-V 0513/14 Gem Pack Volume 2 Pokemon NM/M,,ETB-01-A-0162,missing_sku,repair,False,False,False
147384049115,Dragon Ball Super Card Game Kale's Rampage Perfect Combination BT23-105 Foil...,,ETB-01-A-0163,missing_sku,repair,False,False,False
147384051348,Wooloo - (Cosmos Holo) 222/264 Miscellaneous Cards & Products Holo,,ETB-01-A-0164,missing_sku,repair,False,False,False
147384051710,"Dragon Ball Super Card Game Mai, Earthling Support Perfect Combination BT23-074",,ETB-01-A-0165,missing_sku,repair,False,False,False
147384053512,"Dragon Ball Super Card Game Bulma, Scouter Repairs Perfect Combination BT23-054",,ETB-01-A-0166,missing_sku,repair,False,False,False
147384099497,"Dragon Ball Super Card Game SS Rose Goku Black, Saiyan Manipulation Perfect...",,ETB-01-A-0167,missing_sku,repair,False,False,False
147384737376,Goodra Holo Rare ME04: Chaos Rising 068/086 NM,06.11.26.1-001,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147384752915,Wild-Field Scarecrow (Retro Frame) Innistrad Remastered Foil,,ETB-01-A-0168,missing_sku,repair,False,False,False
147384787591,Stufful 154/132 NM Holo MEG ME01: Mega Evolution 02,,ETB-01-A-0169,missing_sku,repair,False,False,False
147385600520,Country Roads DFT U NM,06.19.26-032,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600521,Migrating Ketradon DFT C NM,06.19.26-040,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600522,Alacrian Jaguar DFT C NM,06.19.26-038,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600523,Transit Mage DFT U NM,06.19.26-036,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600524,Haunted Hellride DFT U NM,06.19.26-035,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600525,Turtle Van TMT R NM,06.19.26-026,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600526,Shredder's Armor TMT U NM,06.19.26-024,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600527,Road Rage DFT U NM,06.19.26-029,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600528,Scoured Barrens DFT L NM,06.19.26-041,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600529,Apocalypse Runner DFT U NM,06.19.26-037,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600530,Memory Guardian DFT U NM,06.19.26-031,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600531,Engine Rat DFT C NM,06.19.26-054,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600532,Point the Way DFT U NM,06.19.26-030,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600533,Spectacular Pileup (Extended Art) DFT R NM,06.19.26-034,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600534,Island (0192) TMT L NM,06.19.26-027,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600535,Pactdoll Terror DFT C NM,06.19.26-059,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600536,"Raphael, Most Attitude TMT U NM",06.19.26-022,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600537,Chitin Gravestalker DFT C NM,06.19.26-046,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600538,Diversion Unit DFT U NM,06.19.26-028,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600539,Trip Up DFT C NM,06.19.26-057,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600540,Spotcycle Scouter DFT C NM,06.19.26-039,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600541,Collision Course DFT C NM,06.19.26-049,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600542,Gastal Blockbuster DFT C NM,06.19.26-044,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600543,Lotusguard Disciple DFT C NM,06.19.26-051,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600544,Endrider Spikespitter DFT U NM,06.19.26-033,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600545,Jennika's Technique TMT U NM,06.19.26-023,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600546,Gearseeker Serpent DFT C NM,06.19.26-047,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600547,Flood the Engine DFT C NM,06.19.26-042,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600548,Beastrider Vanguard DFT C NM,06.19.26-052,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600549,Endrider Catalyzer DFT C NM,06.19.26-048,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600550,Syphon Fuel DFT C NM,06.19.26-043,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600551,"Casey Jones, Vigilante TMT R NM",06.19.26-025,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600552,Scrap Compactor DFT C NM,06.19.26-061,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600553,Avishkar Raceway DFT C NM,06.19.26-060,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600554,Wreck Remover DFT C NM,06.19.26-050,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600555,Skystreak Engineer DFT C NM,06.19.26-045,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600556,Bounce Off DFT C NM,06.19.26-056,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600557,Crash and Burn DFT C NM,06.19.26-055,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600558,Ticket Tortoise DFT C NM,06.19.26-053,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600559,Hulldrifter DFT C NM,06.19.26-058,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600560,Lightwheel Enhancements DFT C NM,06.19.26-002,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600561,Bramble Wurm (Retro Frame) INR C NM,06.19.26-011,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600562,Murderous Compulsion INR C NM,06.19.26-003,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600563,Bloodtithe Harvester INR U NM,06.19.26-008,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600564,Spicy Oatmeal Pizza TMT U NM,06.19.26-021,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600565,Tragic Slip INR C NM,06.19.26-004,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600566,"Venus, Torn Between Worlds TMT U NM",06.19.26-020,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600567,Galvanic Juggernaut INR U NM,06.19.26-006,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600568,Brightfield Glider DFT C NM,06.19.26-001,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600569,Lightning Axe INR U NM,06.19.26-007,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600571,Noose Constrictor (Retro Frame) INR U NM,06.19.26-010,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600572,Quintessential Katana TMT U NM,06.19.26-016,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600573,Karai's Technique TMT U NM,06.19.26-019,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600574,Morkrut Banshee INR U NM,06.19.26-005,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600575,Twinblade Geist INR U NM,06.19.26-009,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600576,Everything Pizza TMT U NM,06.19.26-017,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600577,Lessons from Life TMT U NM,06.19.26-018,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600578,Ghoulish Procession (Retro Frame) INR U NM,06.19.26-012,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600579,Duskwatch Recruiter INR U NM,06.19.26-015,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600581,Lupine Prototype (Retro Frame) INR U NM,06.19.26-013,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600605,Maximum Overdrive DFT C NM,06.19.26-062,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600606,Swiftwing Assailant DFT C NM,06.19.26-066,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600607,Loxodon Surveyor DFT C NM,06.19.26-067,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600608,Country Roads DFT U NM,06.19.26-063,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600609,Road Rage DFT U NM,06.19.26-064,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147385600610,Thunderhead Gunner DFT C NM,06.19.26-065,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147386756112,Tataru Taru Art Series Final Fantasy Universes Beyond Mint 25/53,,ETB-01-A-0170,missing_sku,repair,False,False,False
147386758529,"Kimahri, Valiant Guardian Art Card (Gold-Stamped Signature) Art Series: Final...",,ETB-01-A-0171,missing_sku,repair,False,False,False
147386760041,Astrologian's Planisphere Art Card Art Series: Final Fantasy Regular,,ETB-01-A-0172,missing_sku,repair,False,False,False
147386775780,Mountain (294) (Retro Frame) Innistrad Remastered Foil,,ETB-01-A-0173,missing_sku,repair,False,False,False
147386781802,MTG Aetherdrift Dual Lands Lot - Foil,,ETB-01-A-0174,missing_sku,repair,False,False,False
147386788533,MTG Final Fantasy Basic Lands Lot - Foil (17 Qty),,ETB-01-A-0175,missing_sku,repair,False,False,False
147386869601,Meloetta ex 047/086 SV11B: Black Bolt Holo (Japanese),,ETB-01-A-0176,missing_sku,repair,False,False,False
147386873270,Rare Candy 082/063 M1s: Mega Symphonia Holo (Japanese),,ETB-01-A-0177,missing_sku,repair,False,False,False
147386874868,Mega Kangaskhan ex 051/063 M1s: Mega Symphonia Holo (Japanese),,ETB-01-A-0178,missing_sku,repair,False,False,False
147386876696,Excadrill ex 163/086 SV11B: Black Bolt Holo (Japanese),,ETB-01-A-0179,missing_sku,repair,False,False,False
147386891741,Hearthflame Mask Ogerpon ex 026/187 Sv8a: Terastal Fest Ex Holo (Japanese),,ETB-01-A-0180,missing_sku,repair,False,False,False
147386901974,Wellspring Mask Ogerpon ex 050/187 Sv8a: Terastal Fest Ex Holo (Japanese),,ETB-01-A-0181,missing_sku,repair,False,False,False
147388668248,Rowlet 007/025 McDonald's 25th Anniversary Holo,,ETB-01-A-0182,missing_sku,repair,False,False,False
147388668656,Chespin 006/025 McDonald's 25th Anniversary Holo,,ETB-01-A-0183,missing_sku,repair,False,False,False
147388670202,Chikorita 002/025 McDonald's 25th Anniversary Regular,,ETB-01-A-0184,missing_sku,repair,False,False,False
147388670665,Chimchar 012/025 McDonald's 25th Anniversary Regular,,ETB-01-A-0185,missing_sku,repair,False,False,False
147388673644,Grookey 008/025 McDonald's 25th Anniversary Regular,,ETB-01-A-0186,missing_sku,repair,False,False,False
147388675312,Empoleon 56/236 Sm-Cosmic Eclipse Reverse Holo,,ETB-01-A-0187,missing_sku,repair,False,False,False
147388676961,Araquanid 17/156 Sm-Ultra Prism Reverse Holo,,ETB-01-A-0188,missing_sku,repair,False,False,False
147388677645,Feraligatr Holo Holo Rare SWSH08: Fusion Strike 057/264 NM,,ETB-01-A-0189,missing_sku,repair,False,False,False
147388678985,Drampa 117/156 Sm-Ultra Prism Holo,,ETB-01-A-0190,missing_sku,repair,False,False,False
147388679515,Magneton 69/236 Sm-Cosmic Eclipse Reverse Holo,,ETB-01-A-0191,missing_sku,repair,False,False,False
147388684557,Decidueye 20/236 Sm-Cosmic Eclipse Holo,,ETB-01-A-0192,missing_sku,repair,False,False,False
147388709864,NM Boss's Orders [Corbeau] 2026 Ascended Heroes- 256/217 Ultra Rare- Pokémon,,ETB-01-A-0193,missing_sku,repair,False,False,False
147388715970,Philippe 110/086 Me04: Chaos Rising Holo,,ETB-01-A-0194,missing_sku,repair,False,False,False
147388732713,MetaZoo CCG Humpledumple Seance First Edition 12/165 Holo Gold,,ETB-01-A-0195,missing_sku,repair,False,False,False
147388734669,MetaZoo CCG Jagged Peaks Orb Seance First Edition 35/165 Reverse Holo Gold,,ETB-01-A-0196,missing_sku,repair,False,False,False
147388749204,Misty's Determination 62/68 Hidden Fates Reverse Holo,,ETB-01-A-0197,missing_sku,repair,False,False,False
147388749762,Giovanni's Exile 57/68 Hidden Fates Reverse Holo,,ETB-01-A-0198,missing_sku,repair,False,False,False
147388750514,Jessie & James 58/68 Hidden Fates Reverse Holo,,ETB-01-A-0199,missing_sku,repair,False,False,False
147388751478,Eneporter 106/131 Sm-Forbidden Light Reverse Holo,,ETB-01-A-0200,missing_sku,repair,False,False,False
147391272127,Grand Tree 136/142 Sv07: Stellar Crown Holo ACE Spec,05.19.26,ETB-01-A-0201,date_style_batch_label,repair,False,False,False
147391273471,Abomasnow 42/236 Sm-Unified Minds Reverse Holo,,ETB-01-A-0202,missing_sku,repair,False,False,False
147391363494,Shaymin 015/185 NM SWSH04: Vivid Voltage,06.22.26-030,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391363496,Cosmoem 65/149 NM SM Base Set Reverse Holo,06.22.26-024,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391363538,Dusknoir 062/172 NM SWSH09: Brilliant Stars,06.22.26-025,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391363539,Tapu Fini 040/198 NM SWSH06: Chilling Reign,06.22.26-028,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391363576,Regirock 089/185 NM SWSH04: Vivid Voltage Reverse Holo,06.22.26-031,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391363577,Talonflame 32/236 NM SM - Unified Minds Reverse Holo,06.22.26-021,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391363582,Moltres 021/172 NM SWSH09: Brilliant Stars,06.22.26-026,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391363594,Excadrill 115/236 NM SM - Cosmic Eclipse Reverse Holo,06.22.26-022,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391363630,Grapploct 092/198 NM SWSH06: Chilling Reign,06.22.26-029,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391363631,Butterfree 3/147 NM SM - Burning Shadows Reverse Holo,06.22.26-027,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391363638,Stoutland 176/236 NM SM - Cosmic Eclipse Reverse Holo,06.22.26-023,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391363971,Regidrago 124/203 NM SWSH07: Evolving Skies,06.22.26-018,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391363972,Beedrill 003/185 NM SWSH04: Vivid Voltage Reverse Holo,06.22.26-001,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391363973,Galarian Obstagoon 161/264 NM SWSH08: Fusion Strike Reverse Holo,06.22.26-006,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391363974,Hydreigon 115/203 NM SWSH07: Evolving Skies Reverse Holo,06.22.26-012,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391363975,Altaria 106/203 NM SWSH07: Evolving Skies Reverse Holo,06.22.26-017,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391363976,Banette 063/198 NM SWSH06: Chilling Reign Reverse Holo,06.22.26-004,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391363977,Zoroark 103/203 NM SWSH07: Evolving Skies Reverse Holo,06.22.26-015,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391363978,Spectrier 081/196 NM Trick or Trade 2023,06.22.26-019,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391363979,Zygarde 118/203 NM SWSH07: Evolving Skies,06.22.26-013,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391363980,Thundurus 052/198 NM SWSH06: Chilling Reign Reverse Holo,06.22.26-008,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391363981,Zeraora 061/185 NM SWSH04: Vivid Voltage,06.22.26-003,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391363982,Cinderace (034) 034/202 NM SWSH01: Sword & Shield Base Set,06.22.26-009,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391363983,Weavile 74/156 NM SM - Ultra Prism,06.22.26-005,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391363984,Malamar 90/147 NM SM - Burning Shadows Reverse Holo,06.22.26-010,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391363985,Marshadow 080/203 NM SWSH07: Evolving Skies,06.22.26-014,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391363986,Yanmega 007/185 NM SWSH04: Vivid Voltage Reverse Holo,06.22.26-002,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391363988,Landorus 148/264 NM SWSH08: Fusion Strike,06.22.26-007,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391363989,Mimikyu 097/193 NM Trick or Trade 2023,06.22.26-011,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391363990,Scrafty 138/236 NM SM - Unified Minds Reverse Holo,06.22.26-020,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391517839,Kyogre 003/025 NM Celebrations,06.17.26.1-004,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391517905,Reshiram 002/025 NM Celebrations,06.17.26.1-005,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391517951,Groudon 017/025 NM Celebrations,06.17.26.1-011,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391517952,Lugia 022/025 NM Celebrations,06.17.26.1-009,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391517956,Ho-Oh 001/025 NM Celebrations,06.17.26.1-006,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391517964,Cosmoem 014/025 NM Celebrations,06.17.26.1-013,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391517976,Zekrom 010/025 NM Celebrations,06.17.26.1-007,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391517977,Professor's Research 023/025 NM Celebrations,06.17.26.1-008,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391517980,Lunala 015/025 NM Celebrations,06.17.26.1-012,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391517988,Cosmog 013/025 NM Celebrations,06.17.26.1-001,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391517990,Xerneas 012/025 NM Celebrations,06.17.26.1-002,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391517998,Palkia 004/025 NM Celebrations,06.17.26.1-003,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391518037,Solgaleo 021/025 NM Celebrations,06.17.26.1-010,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391532581,Pikachu ex - 057/191 NM SV08: Surging Sparks Holo,06.15.26.1-027,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391532582,Latias ex - 076/191 NM SV08: Surging Sparks Holo,06.15.26.1-026,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391532583,Mega Gardevoir ex 089/217 NM ME: Ascended Heroes Holo,06.15.26.1-021,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391532584,Flygon ex - 222/191 NM SV08: Surging Sparks Holo,06.15.26.1-030,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391532588,Simisear VSTAR 023/159 NM SWSH: Crown Zenith Holo,06.15.26.1-033,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391532589,Gardevoir VMAX 17/73 NM Champion's Path Holo,06.15.26.1-025,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391532591,Rotom VSTAR 046/159 NM SWSH: Crown Zenith Holo,06.15.26.1-034,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391532592,Treecko 67/100 NM Crystal Guardians,06.15.26.1-035,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391532593,Sprigatito ex - 087 NM SV: Scarlet & Violet Promo Cards Holo,06.15.26.1-023,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391532600,Quick Ball 179/202 NM Prize Pack Series Cards Holo,06.15.26.1-012,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391532602,Premium Power Pro - 174/132 NM ME01: Mega Evolution Holo,06.15.26.1-013,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391532603,Flareon - (#27 Charizard Stamped) SM186 NM Battle Academy,06.15.26.1-016,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391532604,Misty's Determination 104/122 NM XY - BREAKpoint,06.15.26.1-005,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391532605,Victini 10/145 NM SM - Guardians Rising Reverse Holo,06.15.26.1-009,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391532606,Wigglytuff - 105/094 NM ME02: Phantasmal Flames Holo,06.15.26.1-015,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391532607,Moltres 22/113 NM Legendary Treasures,06.15.26.1-020,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391532608,Team Rocket's Nidoking ex - 217 NM SV: Scarlet & Violet Promo Cards Holo,06.15.26.1-010,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391532609,Moltres 9/124 NM XY - Fates Collide,06.15.26.1-019,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391532610,Machoke (#22) 22/30 NM XY Trainer Kit: Latias & Latios,06.15.26.1-018,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391532611,Misty's Determination 80/108 NM XY - Evolutions,06.15.26.1-004,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391532613,Zoroark 73/146 NM XY Base Set,06.15.26.1-002,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391532614,Rocket's Admin. 86/109 NM Celebrations: Classic Collection Holo,06.15.26.1-017,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391532615,Magnemite 37/108 NM XY - Evolutions Reverse Holo,06.15.26.1-003,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391539547,Axew (Poke Ball Pattern) Holo Common SV: Black Bolt 068/086 NM,06.02.26-041,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391539801,Lopunny (Poke Ball Pattern) Holo Common SV: Prismatic Evolutions 084/131 NM,06.02.26-005,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391539803,Sneasel (Poke Ball Pattern) Holo Common SV: Prismatic Evolutions 061/131 NM,06.02.26-009,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391539806,Glass Trumpet (Poke Ball Pattern) Holo SV: Prismatic Evolutions 110/131 NM,06.02.26-013,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391539807,Noibat (Poke Ball Pattern) Holo Common SV: Prismatic Evolutions 090/131 NM,06.02.26-007,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391539809,Black Belt's Training - (Poke Ball Pattern) SV: Prismatic Evolutions 099/131 NM,06.02.26-017,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
147391539811,Carmine (Poke Ball Pattern) Holo Uncommon SV: Prismatic Evolutions 103/131 NM,06.02.26-015,,possible_card_specific_identifier_manual_review,manual_review,True,False,False
