putnam_card_id,catalog_set,card_name,printed_number,product_id,product_name,status,promo_code,score
pkm-sm-black-star-promos-sm129-248-61d17e1899,SM Black Star Promos,Kyogre,SM129/248,172930,Kyogre - SM129 (Prerelease),SKIP_NAME_MISMATCH,sm129,0.50
pkm-sm-black-star-promos-sm129-248-61d17e1899,SM Black Star Promos,Kyogre,SM129/248,172931,Kyogre - SM129 (Prerelease) [Staff],SKIP_NAME_MISMATCH,sm129,0.50
pkm-sm-black-star-promos-sm130-248-a072cf8ccb,SM Black Star Promos,Manectric,SM130/248,172933,Manectric - SM130 (Prerelease),SKIP_NAME_MISMATCH,sm130,0.50
pkm-sm-black-star-promos-sm130-248-a072cf8ccb,SM Black Star Promos,Manectric,SM130/248,172932,Manectric - SM130 (Prerelease) [Staff],SKIP_NAME_MISMATCH,sm130,0.50
pkm-sm-black-star-promos-sm131-248-85dc2c1c34,SM Black Star Promos,Celesteela,SM131/248,172935,Celesteela - SM131 (Prerelease),SKIP_NAME_MISMATCH,sm131,0.50
pkm-sm-black-star-promos-sm131-248-85dc2c1c34,SM Black Star Promos,Celesteela,SM131/248,172934,Celesteela - SM131 (Prerelease) [Staff],SKIP_NAME_MISMATCH,sm131,0.50
pkm-sm-black-star-promos-sm132-248-7f30cc498f,SM Black Star Promos,Delcatty,SM132/248,172937,Delcatty - SM132 (Prerelease),SKIP_NAME_MISMATCH,sm132,0.50
pkm-sm-black-star-promos-sm132-248-7f30cc498f,SM Black Star Promos,Delcatty,SM132/248,172936,Delcatty - SM132 (Prerelease) [Staff],SKIP_NAME_MISMATCH,sm132,0.50
pkm-sm-black-star-promos-sm133-248-cc3e910a6f,SM Black Star Promos,Thundurus-GX,SM133/248,170032,Thundurus GX - SM133,LINKED,sm133,1.00
pkm-sm-black-star-promos-sm134-248-6b0fe8441e,SM Black Star Promos,Tornadus-GX,SM134/248,170033,Tornadus GX - SM134,LINKED,sm134,1.00
pkm-sm-black-star-promos-sm135-248-02df5c5718,SM Black Star Promos,Latias,SM135/248,175564,Latias - SM135,LINKED,sm135,1.00
pkm-sm-black-star-promos-sm136-248-2990192b62,SM Black Star Promos,Latios,SM136/248,175563,Latios - SM136,LINKED,sm136,1.00
pkm-sm-black-star-promos-sm137-248-258f4b9db6,SM Black Star Promos,Reshiram-GX,SM137/248,179034,Reshiram GX - SM137,LINKED,sm137,1.00
pkm-sm-black-star-promos-sm138-248-9aa5f5ae02,SM Black Star Promos,Zekrom-GX,SM138/248,179035,Zekrom GX - SM138,LINKED,sm138,1.00
pkm-sm-black-star-promos-sm139-248-f00a4b9376,SM Black Star Promos,Salamence-GX,SM139/248,180529,Salamence GX - SM139,LINKED,sm139,1.00
pkm-sm-black-star-promos-sm140-248-dd055f2996,SM Black Star Promos,Salamence,SM140/248,180530,Salamence - SM140,LINKED,sm140,1.00
pkm-sm-black-star-promos-sm142-248-e1f84f0a1e,SM Black Star Promos,Kyurem,SM142/248,180528,Kyurem - SM142,LINKED,sm142,1.00
pkm-sm-black-star-promos-sm143-248-8de982456a,SM Black Star Promos,Moltres,SM143/248,180519,Moltres - SM143,LINKED,sm143,1.00
pkm-sm-black-star-promos-sm144-248-32ab4022f0,SM Black Star Promos,Articuno,SM144/248,180520,Articuno - SM144,LINKED,sm144,1.00
pkm-sm-black-star-promos-sm145-248-46bbe1c311,SM Black Star Promos,Zapdos,SM145/248,180521,Zapdos - SM145,LINKED,sm145,1.00
pkm-sm-black-star-promos-sm146-248-2401b2e5ee,SM Black Star Promos,Leafeon-GX,SM146/248,177112,Leafeon GX - SM146,LINKED,sm146,1.00
pkm-sm-black-star-promos-sm147-248-31419b373e,SM Black Star Promos,Glaceon-GX,SM147/248,177111,Glaceon GX - SM147,LINKED,sm147,1.00
pkm-sm-black-star-promos-sm148-248-7895021403,SM Black Star Promos,Champions Festival,SM148/248,175064,Champions Festival - SM148 (World Championships 2018),SKIP_NAME_MISMATCH,sm148,0.33
pkm-sm-black-star-promos-sm148-248-7895021403,SM Black Star Promos,Champions Festival,SM148/248,199336,Champions Festival - SM148 (World Championships 2018) [Champion],SKIP_NAME_MISMATCH,sm148,0.29
pkm-sm-black-star-promos-sm148-248-7895021403,SM Black Star Promos,Champions Festival,SM148/248,199335,Champions Festival - SM148 (World Championships 2018) [Finalist],SKIP_NAME_MISMATCH,sm148,0.29
pkm-sm-black-star-promos-sm148-248-7895021403,SM Black Star Promos,Champions Festival,SM148/248,199333,Champions Festival - SM148 (World Championships 2018) [Quarter Finalist],SKIP_NAME_MISMATCH,sm148,0.25
pkm-sm-black-star-promos-sm148-248-7895021403,SM Black Star Promos,Champions Festival,SM148/248,199334,Champions Festival - SM148 (World Championships 2018) [Semi-Finalist],SKIP_NAME_MISMATCH,sm148,0.25
pkm-sm-black-star-promos-sm148-248-7895021403,SM Black Star Promos,Champions Festival,SM148/248,178755,Champions Festival - SM148 (World Championships 2018) [Staff],SKIP_NAME_MISMATCH,sm148,0.33
pkm-sm-black-star-promos-sm148-248-7895021403,SM Black Star Promos,Champions Festival,SM148/248,199332,Champions Festival - SM148 (World Championships 2018) [Top Sixteen],SKIP_NAME_MISMATCH,sm148,0.25
pkm-sm-black-star-promos-sm148-248-7895021403,SM Black Star Promos,Champions Festival,SM148/248,199331,Champions Festival - SM148 (World Championships 2018) [Top Thirty-Two],SKIP_NAME_MISMATCH,sm148,0.22
pkm-sm-black-star-promos-sm149-248-29ab75f005,SM Black Star Promos,Suicune,SM149/248,158255,Suicune - SM149 (Prerelease),SKIP_NAME_MISMATCH,sm149,0.50
pkm-sm-black-star-promos-sm149-248-29ab75f005,SM Black Star Promos,Suicune,SM149/248,178793,Suicune - SM149 (Prerelease) [Staff],SKIP_NAME_MISMATCH,sm149,0.50
pkm-sm-black-star-promos-sm150-248-f8bd17665a,SM Black Star Promos,Raikou,SM150/248,158256,Raikou - SM150 (Prerelease),SKIP_NAME_MISMATCH,sm150,0.50
pkm-sm-black-star-promos-sm150-248-f8bd17665a,SM Black Star Promos,Raikou,SM150/248,178794,Raikou - SM150 (Prerelease) (Staff),SKIP_NAME_MISMATCH,sm150,0.50
pkm-sm-black-star-promos-sm151-248-c9e70f5254,SM Black Star Promos,Giratina,SM151/248,,,NO_CANDIDATE,sm151,
pkm-sm-black-star-promos-sm152-248-0f47f0e243,SM Black Star Promos,Tapu Lele,SM152/248,178796,Tapu Lele - SM152 (Prerelease),SKIP_NAME_MISMATCH,sm152,0.67
pkm-sm-black-star-promos-sm152-248-0f47f0e243,SM Black Star Promos,Tapu Lele,SM152/248,178797,Tapu Lele - SM152 (Prerelease) [Staff],SKIP_NAME_MISMATCH,sm152,0.67
pkm-sm-black-star-promos-sm153-248-31b13c9fa0,SM Black Star Promos,Rowlet,SM153/248,181000,Rowlet - SM153,LINKED,sm153,1.00
pkm-sm-black-star-promos-sm154-248-9ae264dc80,SM Black Star Promos,Salandit,SM154/248,181560,Salandit - SM154,LINKED,sm154,1.00
pkm-sm-black-star-promos-sm155-248-f049ef74f6,SM Black Star Promos,Kingdra-GX,SM155/248,178693,Kingdra GX - SM155,LINKED,sm155,1.00
pkm-sm-black-star-promos-sm156-248-d107d9f0fc,SM Black Star Promos,Dragonite-GX,SM156/248,178692,Dragonite GX - SM156,LINKED,sm156,1.00
pkm-sm-black-star-promos-sm157-248-c600931097,SM Black Star Promos,Pikachu,SM157/248,179377,Pikachu - SM157,LINKED,sm157,1.00
pkm-sm-black-star-promos-sm158-248-3b4b661143,SM Black Star Promos,Charizard,SM158/248,183966,Charizard - SM158,LINKED,sm158,1.00
pkm-sm-black-star-promos-sm158-248-3b4b661143,SM Black Star Promos,Charizard,SM158/248,183967,Charizard - SM158 [Staff],SKIP_NAME_MISMATCH,sm158,0.50
pkm-sm-black-star-promos-sm159-248-4d0d7fc022,SM Black Star Promos,Zapdos,SM159/248,183972,Zapdos - SM159 (Prerelease),SKIP_NAME_MISMATCH,sm159,0.50
pkm-sm-black-star-promos-sm159-248-4d0d7fc022,SM Black Star Promos,Zapdos,SM159/248,183973,Zapdos - SM159 (Prerelease) [Staff],SKIP_NAME_MISMATCH,sm159,0.50
pkm-sm-black-star-promos-sm160-248-f81440157c,SM Black Star Promos,Nidoqueen,SM160/248,183970,Nidoqueen - SM160 (Prerelease),SKIP_NAME_MISMATCH,sm160,0.50
pkm-sm-black-star-promos-sm160-248-f81440157c,SM Black Star Promos,Nidoqueen,SM160/248,183971,Nidoqueen - SM160 (Prerelease) [Staff],SKIP_NAME_MISMATCH,sm160,0.50
pkm-sm-black-star-promos-sm161-248-335b2468d7,SM Black Star Promos,Jirachi,SM161/248,183968,Jirachi - SM161,LINKED,sm161,1.00
pkm-sm-black-star-promos-sm161-248-335b2468d7,SM Black Star Promos,Jirachi,SM161/248,183969,Jirachi - SM161 [Staff],SKIP_NAME_MISMATCH,sm161,0.50
pkm-sm-black-star-promos-sm162-248-6f812f75dc,SM Black Star Promos,Pikachu,SM162/248,184483,Pikachu - SM162,LINKED,sm162,1.00
pkm-sm-black-star-promos-sm163-248-43ecfaf5cd,SM Black Star Promos,Mimikyu,SM163/248,184487,Mimikyu - SM163,LINKED,sm163,1.00
pkm-sm-black-star-promos-sm164-248-459002ab91,SM Black Star Promos,Deoxys,SM164/248,184493,Deoxys - SM164,LINKED,sm164,1.00
pkm-sm-black-star-promos-sm165-248-b2fd68cd01,SM Black Star Promos,Ultra Necrozma,SM165/248,184495,Ultra Necrozma - SM165,LINKED,sm165,1.00
pkm-sm-black-star-promos-sm170-248-fc573066f3,SM Black Star Promos,Detective Pikachu,SM170/248,190940,Detective Pikachu - SM170,LINKED,sm170,1.00
pkm-sm-black-star-promos-sm170-248-fc573066f3,SM Black Star Promos,Detective Pikachu,SM170/248,206823,Detective Pikachu - SM170 (Stamped),SKIP_NAME_MISMATCH,sm170,0.67
pkm-sm-black-star-promos-sm171-248-16d4db8507,SM Black Star Promos,Flareon-GX,SM171/248,183563,Flareon GX - SM171,LINKED,sm171,1.00
pkm-sm-black-star-promos-sm172-248-0dc48d2ca6,SM Black Star Promos,Vaporeon-GX,SM172/248,183567,Vaporeon GX - SM172,LINKED,sm172,1.00
pkm-sm-black-star-promos-sm173-248-ef601cca9f,SM Black Star Promos,Jolteon-GX,SM173/248,183566,Jolteon GX - SM173,LINKED,sm173,1.00
pkm-sm-black-star-promos-sm174-248-662ebaaf52,SM Black Star Promos,Eevee-GX,SM174/248,183560,Eevee GX - SM174,LINKED,sm174,1.00
pkm-sm-black-star-promos-sm175-248-34f8464e81,SM Black Star Promos,Eevee-GX,SM175/248,183561,Eevee GX - SM175,LINKED,sm175,1.00
pkm-sm-black-star-promos-sm176-248-92b27656e0,SM Black Star Promos,Eevee-GX,SM176/248,183562,Eevee GX - SM176,LINKED,sm176,1.00
pkm-sm-black-star-promos-sm177-248-2ac44612d1,SM Black Star Promos,Meltan,SM177/248,185247,Meltan - SM177,LINKED,sm177,1.00
pkm-sm-black-star-promos-sm178-248-a145275a53,SM Black Star Promos,Melmetal-GX,SM178/248,185248,Melmetal GX - SM178,LINKED,sm178,1.00
pkm-sm-black-star-promos-sm179-248-8228b9e89e,SM Black Star Promos,Volcanion,SM179/248,189010,Volcanion - SM179 (Prerelease),SKIP_NAME_MISMATCH,sm179,0.50
pkm-sm-black-star-promos-sm179-248-8228b9e89e,SM Black Star Promos,Volcanion,SM179/248,189455,Volcanion - SM179 (Prerelease) [Staff],SKIP_NAME_MISMATCH,sm179,0.50
pkm-sm-black-star-promos-sm180-248-6c1c2e3d3b,SM Black Star Promos,Stakataka,SM180/248,189012,Stakataka - SM180 (Prerelease),SKIP_NAME_MISMATCH,sm180,0.50
pkm-sm-black-star-promos-sm180-248-6c1c2e3d3b,SM Black Star Promos,Stakataka,SM180/248,189456,Stakataka - SM180 (Prerelease) [Staff],SKIP_NAME_MISMATCH,sm180,0.50
pkm-sm-black-star-promos-sm181-248-1c9dd9463a,SM Black Star Promos,Melmetal,SM181/248,189021,Melmetal - SM181 (Prerelease),SKIP_NAME_MISMATCH,sm181,0.50
pkm-sm-black-star-promos-sm181-248-1c9dd9463a,SM Black Star Promos,Melmetal,SM181/248,189457,Melmetal - SM181 (Prerelease) [Staff],SKIP_NAME_MISMATCH,sm181,0.50
pkm-sm-black-star-promos-sm182-248-0c3a35a368,SM Black Star Promos,Persian,SM182/248,189022,Persian - SM182 (Prerelease),SKIP_NAME_MISMATCH,sm182,0.50
pkm-sm-black-star-promos-sm182-248-0c3a35a368,SM Black Star Promos,Persian,SM182/248,189458,Persian - SM182 (Prerelease) [Staff],SKIP_NAME_MISMATCH,sm182,0.50
pkm-sm-black-star-promos-sm183-248-35cb22e33b,SM Black Star Promos,Pikachu,SM183/248,189756,Pikachu - SM183,LINKED,sm183,1.00
pkm-sm-black-star-promos-sm184-248-a83dab6519,SM Black Star Promos,Eevee,SM184/248,609698,Eevee - SM184 (Cosmos Holo),SKIP_NAME_MISMATCH,sm184,0.50
pkm-sm-black-star-promos-sm185-248-b9c7db7587,SM Black Star Promos,Typhlosion,SM185/248,189758,Typhlosion - SM185,LINKED,sm185,1.00
pkm-sm-black-star-promos-sm186-248-ab08c182cc,SM Black Star Promos,Flareon,SM186/248,189759,"Flareon - SM186 (Let's Play, Eevee!)",SKIP_NAME_MISMATCH,sm186,0.17
pkm-sm-black-star-promos-sm188-248-963ad650f9,SM Black Star Promos,Kangaskhan-GX,SM188/248,192084,Kangaskhan GX - SM188,LINKED,sm188,1.00
pkm-sm-black-star-promos-sm189-248-69e26bc5e9,SM Black Star Promos,Blastoise-GX,SM189/248,193277,Blastoise GX - SM189,LINKED,sm189,1.00
pkm-sm-black-star-promos-sm190-248-fe563b3a98,SM Black Star Promos,Detective Pikachu,SM190/248,189805,Detective Pikachu - SM190,LINKED,sm190,1.00
pkm-sm-black-star-promos-sm190-248-fe563b3a98,SM Black Star Promos,Detective Pikachu,SM190/248,196992,Detective Pikachu - SM190 (Stamped),SKIP_NAME_MISMATCH,sm190,0.67
pkm-sm-black-star-promos-sm193-248-65385a2a04,SM Black Star Promos,Garchomp & Giratina-GX,SM193/248,,,NO_CANDIDATE,sm193,
pkm-sm-black-star-promos-sm194-248-1a125a1322,SM Black Star Promos,Detective Pikachu,SM194/248,185254,Detective Pikachu - SM194,LINKED,sm194,1.00
pkm-sm-black-star-promos-sm195-248-7ff141472d,SM Black Star Promos,Charizard-GX,SM195/248,185253,Charizard GX - SM195,LINKED,sm195,1.00
pkm-sm-black-star-promos-sm196-248-62dbd5e454,SM Black Star Promos,Mewtwo-GX,SM196/248,188165,Mewtwo GX - SM196,LINKED,sm196,1.00
pkm-sm-black-star-promos-sm197-248-27db12cdad,SM Black Star Promos,Greninja-GX,SM197/248,185250,Greninja GX - SM197,LINKED,sm197,1.00
pkm-sm-black-star-promos-sm198-248-6d78bbe0b5,SM Black Star Promos,Bulbasaur,SM198/248,206824,Bulbasaur - SM198 (Detective Pikachu Stamped),SKIP_NAME_MISMATCH,sm198,0.25
pkm-sm-black-star-promos-sm198-248-6d78bbe0b5,SM Black Star Promos,Bulbasaur,SM198/248,188320,Bulbasaur - SM198 (In-Store Event Promo),SKIP_NAME_MISMATCH,sm198,0.20
pkm-sm-black-star-promos-sm199-248-3f64004e06,SM Black Star Promos,Psyduck,SM199/248,206825,Psyduck - SM199 (Detective Pikachu Stamped),SKIP_NAME_MISMATCH,sm199,0.25
pkm-sm-black-star-promos-sm199-248-3f64004e06,SM Black Star Promos,Psyduck,SM199/248,188321,Psyduck - SM199 (In-Store Event Promo),SKIP_NAME_MISMATCH,sm199,0.20
pkm-sm-black-star-promos-sm200-248-668af9224c,SM Black Star Promos,Snubbull,SM200/248,206826,Snubbull - SM200 (Detective Pikachu Stamped),SKIP_NAME_MISMATCH,sm200,0.25
pkm-sm-black-star-promos-sm200-248-668af9224c,SM Black Star Promos,Snubbull,SM200/248,188322,Snubbull - SM200 (In-Store Event Promo),SKIP_NAME_MISMATCH,sm200,0.20
pkm-sm-black-star-promos-sm202-248-4c6185b63e,SM Black Star Promos,Amoonguss,SM202/248,196715,Amoonguss - SM202 (Prerelease),SKIP_NAME_MISMATCH,sm202,0.50
pkm-sm-black-star-promos-sm202-248-4c6185b63e,SM Black Star Promos,Amoonguss,SM202/248,199609,Amoonguss - SM202 (Prerelease) [Staff],SKIP_NAME_MISMATCH,sm202,0.50
pkm-sm-black-star-promos-sm203-248-a6de283cda,SM Black Star Promos,Tapu Fini,SM203/248,196718,Tapu Fini - SM203 (Prerelease),SKIP_NAME_MISMATCH,sm203,0.67
pkm-sm-black-star-promos-sm203-248-a6de283cda,SM Black Star Promos,Tapu Fini,SM203/248,199611,Tapu Fini - SM203 (Prerelease) [Staff],SKIP_NAME_MISMATCH,sm203,0.67
pkm-sm-black-star-promos-sm204-248-8326d8e2bd,SM Black Star Promos,Necrozma,SM204/248,196716,Necrozma - SM204 (Prerelease),SKIP_NAME_MISMATCH,sm204,0.50
pkm-sm-black-star-promos-sm204-248-8326d8e2bd,SM Black Star Promos,Necrozma,SM204/248,199622,Necrozma - SM204 (Prerelease) [Staff],SKIP_NAME_MISMATCH,sm204,0.50
pkm-sm-black-star-promos-sm205-248-44823c931c,SM Black Star Promos,Terrakion,SM205/248,196717,Terrakion - SM205 (Prerelease),SKIP_NAME_MISMATCH,sm205,0.50
pkm-sm-black-star-promos-sm205-248-44823c931c,SM Black Star Promos,Terrakion,SM205/248,199617,Terrakion - SM205 (Prerelease) [Staff],SKIP_NAME_MISMATCH,sm205,0.50
pkm-sm-black-star-promos-sm206-248-6d4ec41468,SM Black Star Promos,Pikachu,SM206/248,198771,Pikachu - SM206,LINKED,sm206,1.00
pkm-sm-black-star-promos-sm207-248-07648751a6,SM Black Star Promos,Sudowoodo,SM207/248,199488,Sudowoodo - SM207,LINKED,sm207,1.00
pkm-sm-black-star-promos-sm208-248-1bbe592e1d,SM Black Star Promos,Vikavolt,SM208/248,197889,Vikavolt - SM208,LINKED,sm208,1.00
pkm-sm-black-star-promos-sm209-248-bbbd2e6454,SM Black Star Promos,Stakataka,SM209/248,197888,Stakataka - SM209,LINKED,sm209,1.00
pkm-sm-black-star-promos-sm211-248-4d3b51d54a,SM Black Star Promos,Charizard-GX,SM211/248,197874,Charizard GX - SM211,LINKED,sm211,1.00
pkm-sm-black-star-promos-sm212-248-931f316675,SM Black Star Promos,Gyarados-GX,SM212/248,197875,Gyarados GX - SM212,LINKED,sm212,1.00
pkm-sm-black-star-promos-sm213-248-9e5d72d4c0,SM Black Star Promos,Raichu-GX,SM213/248,197876,Raichu GX - SM213,LINKED,sm213,1.00
pkm-sm-black-star-promos-sm214-248-c70b11ccb7,SM Black Star Promos,Mewtwo,SM214/248,197855,Mewtwo - SM214,LINKED,sm214,1.00
pkm-sm-black-star-promos-sm215-248-895031b17b,SM Black Star Promos,Mew,SM215/248,197854,Mew - SM215,LINKED,sm215,1.00
pkm-sm-black-star-promos-sm218-248-8c3add5e42,SM Black Star Promos,Buzzwole,SM218/248,201940,Buzzwole - SM218 (Prerelease),SKIP_NAME_MISMATCH,sm218,0.50
pkm-sm-black-star-promos-sm218-248-8c3add5e42,SM Black Star Promos,Buzzwole,SM218/248,201941,Buzzwole - SM218 (Prerelease) [Staff],SKIP_NAME_MISMATCH,sm218,0.50
pkm-sm-black-star-promos-sm219-248-dbd47ec343,SM Black Star Promos,Entei,SM219/248,201943,Entei - SM219 (Prerelease),SKIP_NAME_MISMATCH,sm219,0.50
pkm-sm-black-star-promos-sm219-248-dbd47ec343,SM Black Star Promos,Entei,SM219/248,201942,Entei - SM219 (Prerelease) [Staff],SKIP_NAME_MISMATCH,sm219,0.50
pkm-sm-black-star-promos-sm220-248-1543207a75,SM Black Star Promos,Phione,SM220/248,201938,Phione - SM220 (Prerelease),SKIP_NAME_MISMATCH,sm220,0.50
pkm-sm-black-star-promos-sm220-248-1543207a75,SM Black Star Promos,Phione,SM220/248,201939,Phione - SM220 (Prerelease) [Staff],SKIP_NAME_MISMATCH,sm220,0.50
pkm-sm-black-star-promos-sm221-248-201f10e8a2,SM Black Star Promos,Blacephalon,SM221/248,201944,Blacephalon - SM221 (Prerelease),SKIP_NAME_MISMATCH,sm221,0.50
pkm-sm-black-star-promos-sm221-248-201f10e8a2,SM Black Star Promos,Blacephalon,SM221/248,201945,Blacephalon - SM221 (Prerelease) [Staff],SKIP_NAME_MISMATCH,sm221,0.50
pkm-sm-black-star-promos-sm222-248-9819422595,SM Black Star Promos,Mismagius,SM222/248,204985,Mismagius - SM222,LINKED,sm222,1.00
pkm-sm-black-star-promos-sm223-248-1dc0b3e962,SM Black Star Promos,Terrakion,SM223/248,204984,Terrakion - SM223,LINKED,sm223,1.00
pkm-sm-black-star-promos-sm224-248-f5d601837e,SM Black Star Promos,Celebi,SM224/248,204973,Celebi - SM224,LINKED,sm224,1.00
pkm-sm-black-star-promos-sm225-248-0ff459d3a1,SM Black Star Promos,Victini,SM225/248,,,NO_CANDIDATE,sm225,
pkm-sm-black-star-promos-sm226-248-259c0bdd50,SM Black Star Promos,Charizard,SM226/248,205171,Charizard - SM226,LINKED,sm226,1.00
pkm-sm-black-star-promos-sm227-248-acb4f066cd,SM Black Star Promos,Pikachu,SM227/248,205170,Pikachu - SM227,LINKED,sm227,1.00
pkm-sm-black-star-promos-sm228-248-1bd93bef01,SM Black Star Promos,Armored Mewtwo,SM228/248,205169,Armored Mewtwo - SM228,LINKED,sm228,1.00
pkm-sm-black-star-promos-sm231-248-85a86946bd,SM Black Star Promos,Champions Festival,SM231/248,198360,Champions Festival - SM231 (World Championships 2019),SKIP_NAME_MISMATCH,sm231,0.33
pkm-sm-black-star-promos-sm231-248-85a86946bd,SM Black Star Promos,Champions Festival,SM231/248,198367,Champions Festival - SM231 (World Championships 2019) [Champion],SKIP_NAME_MISMATCH,sm231,0.29
pkm-sm-black-star-promos-sm231-248-85a86946bd,SM Black Star Promos,Champions Festival,SM231/248,198366,Champions Festival - SM231 (World Championships 2019) [Finalist],SKIP_NAME_MISMATCH,sm231,0.29
pkm-sm-black-star-promos-sm231-248-85a86946bd,SM Black Star Promos,Champions Festival,SM231/248,198364,Champions Festival - SM231 (World Championships 2019) [Quarter Finalist],SKIP_NAME_MISMATCH,sm231,0.25
pkm-sm-black-star-promos-sm231-248-85a86946bd,SM Black Star Promos,Champions Festival,SM231/248,198365,Champions Festival - SM231 (World Championships 2019) [Semi-Finalist],SKIP_NAME_MISMATCH,sm231,0.25
pkm-sm-black-star-promos-sm231-248-85a86946bd,SM Black Star Promos,Champions Festival,SM231/248,198361,Champions Festival - SM231 (World Championships 2019) [Staff],SKIP_NAME_MISMATCH,sm231,0.33
pkm-sm-black-star-promos-sm231-248-85a86946bd,SM Black Star Promos,Champions Festival,SM231/248,198363,Champions Festival - SM231 (World Championships 2019) [Top Sixteen],SKIP_NAME_MISMATCH,sm231,0.25
pkm-sm-black-star-promos-sm231-248-85a86946bd,SM Black Star Promos,Champions Festival,SM231/248,198362,Champions Festival - SM231 (World Championships 2019) [Top Thirty-Two],SKIP_NAME_MISMATCH,sm231,0.22
pkm-sm-black-star-promos-sm232-248-0f2c30afea,SM Black Star Promos,Pikachu-GX,SM232/248,200273,Pikachu GX - SM232,LINKED,sm232,1.00
pkm-sm-black-star-promos-sm233-248-65a921f921,SM Black Star Promos,Eevee-GX,SM233/248,200272,Eevee GX - SM233,LINKED,sm233,1.00
pkm-sm-black-star-promos-sm234-248-28c2339987,SM Black Star Promos,Pikachu,SM234/248,200275,Pikachu - SM234,LINKED,sm234,1.00
pkm-sm-black-star-promos-sm235-248-61e1f2283a,SM Black Star Promos,Eevee,SM235/248,200276,Eevee - SM235,LINKED,sm235,1.00
pkm-sm-black-star-promos-sm237-248-565d7dcdea,SM Black Star Promos,Leafeon,SM237/248,211627,Leafeon - SM237,LINKED,sm237,1.00
pkm-sm-black-star-promos-sm238-248-8bfe7b995b,SM Black Star Promos,Glaceon,SM238/248,211628,Glaceon - SM238,LINKED,sm238,1.00
pkm-sm-black-star-promos-sm239-248-400dac8312,SM Black Star Promos,Carracosta-GX,SM239/248,211451,Carracosta GX - SM239,LINKED,sm239,1.00
pkm-sm-black-star-promos-sm242-248-e3a06cad82,SM Black Star Promos,Eevee-GX,SM242/248,211456,Eevee GX - SM242,LINKED,sm242,1.00
pkm-sm-black-star-promos-sm243-248-2a6bd4e574,SM Black Star Promos,Regigigas,SM243/248,211626,Regigigas - SM243,LINKED,sm243,1.00
pkm-sm-black-star-promos-sm244-248-4e90273a5d,SM Black Star Promos,Aipom,SM244/248,214272,Aipom - SM244,LINKED,sm244,1.00
pkm-sm-black-star-promos-sm245-248-f84bd36b4e,SM Black Star Promos,Mismagius,SM245/248,245874,Mismagius - SM245,LINKED,sm245,1.00
pkm-sm-black-star-promos-sm246-248-fc7f332616,SM Black Star Promos,Sabrina & Brycen,SM246/248,245873,Sabrina & Brycen - SM246,LINKED,sm246,1.00
pkm-xy-black-star-promos-xy01-211-058febcbae,XY Black Star Promos,Chespin,XY01/211,84270,Chespin - XY01,LINKED,xy1,1.00
pkm-xy-black-star-promos-xy03-211-d833c9ff75,XY Black Star Promos,Froakie,XY03/211,85568,Froakie - XY03,LINKED,xy3,1.00
pkm-xy-black-star-promos-xy04-211-aa388a03c5,XY Black Star Promos,Sylveon,XY04/211,89729,Sylveon - XY04,LINKED,xy4,1.00
pkm-xy-black-star-promos-xy05-211-6231e68055,XY Black Star Promos,Xerneas,XY05/211,90670,Xerneas - XY05,LINKED,xy5,1.00
pkm-xy-black-star-promos-xy06-211-30668052d1,XY Black Star Promos,Yveltal,XY06/211,90698,Yveltal - XY06,LINKED,xy6,1.00
pkm-xy-black-star-promos-xy07-211-0a338979c4,XY Black Star Promos,Xerneas-EX,XY07/211,90673,Xerneas EX - XY07,LINKED,xy7,1.00
pkm-xy-black-star-promos-xy08-211-96a1828433,XY Black Star Promos,Yveltal-EX,XY08/211,90701,Yveltal EX - XY08,LINKED,xy8,1.00
pkm-xy-black-star-promos-xy10-211-3752724ed3,XY Black Star Promos,Dragalge,XY10/211,96371,Dragalge - XY10 (Prerelease),SKIP_NAME_MISMATCH,xy10,0.50
pkm-xy-black-star-promos-xy10-211-3752724ed3,XY Black Star Promos,Dragalge,XY10/211,96370,Dragalge - XY10 (Prerelease) [Staff],SKIP_NAME_MISMATCH,xy10,0.50
pkm-xy-black-star-promos-xy11-211-deab5d9d83,XY Black Star Promos,Skiddo,XY11/211,96372,Skiddo - XY11,LINKED,xy11,1.00
pkm-xy-black-star-promos-xy12-211-967bf6f539,XY Black Star Promos,Honedge,XY12/211,96373,Honedge - XY12,LINKED,xy12,1.00
pkm-xy-black-star-promos-xy13-211-6cc1989497,XY Black Star Promos,Machamp,XY13/211,96374,Machamp - XY13 (Prerelease),SKIP_NAME_MISMATCH,xy13,0.50
pkm-xy-black-star-promos-xy13-211-6cc1989497,XY Black Star Promos,Machamp,XY13/211,96375,Machamp - XY13 (Prerelease) [Staff],SKIP_NAME_MISMATCH,xy13,0.50
pkm-xy-black-star-promos-xy14-211-6777013de8,XY Black Star Promos,Trevenant,XY14/211,96376,Trevenant - XY14,LINKED,xy14,1.00
pkm-xy-black-star-promos-xy15-211-bee786dea7,XY Black Star Promos,Slurpuff,XY15/211,96377,Slurpuff - XY15,LINKED,xy15,1.00
pkm-xy-black-star-promos-xy16-211-6bfd4f67f8,XY Black Star Promos,Gogoat,XY16/211,96378,Gogoat - XY16,LINKED,xy16,1.00
pkm-xy-black-star-promos-xy17-211-5bab50c2c2,XY Black Star Promos,Charizard-EX,XY17/211,96379,Charizard EX - XY17,LINKED,xy17,1.00
