putnam_card_id,set_name,card_name,printed_number,product_id,product_name,status
pkm-team-rocket-returns-75-109-49bd7f2284,Team Rocket Returns,Sentret,75/109,89064,Sentret,LINKED
pkm-team-rocket-returns-76-109-0656ba04ee,Team Rocket Returns,Slowpoke,76/109,89328,Slowpoke,LINKED
pkm-team-rocket-returns-77-109-baf78de802,Team Rocket Returns,Slugma,77/109,89341,Slugma,LINKED
pkm-team-rocket-returns-78-109-aff452767c,Team Rocket Returns,Spinarak,78/109,89455,Spinarak,LINKED
pkm-team-rocket-returns-79-109-fb656f54e1,Team Rocket Returns,Swinub,79/109,89702,Swinub,LINKED
pkm-team-rocket-returns-80-109-734ba6c046,Team Rocket Returns,Voltorb,80/109,90415,Voltorb,LINKED
pkm-team-rocket-returns-81-109-31b2405dc6,Team Rocket Returns,Wooper,81/109,90634,Wooper,LINKED
pkm-team-rocket-returns-82-109-a9ed816790,Team Rocket Returns,Zubat,82/109,90771,Zubat,LINKED
pkm-team-rocket-returns-83-109-e82633cd19,Team Rocket Returns,Copycat,83/109,84424,Copycat,LINKED
pkm-team-rocket-returns-84-109-12553276d9,Team Rocket Returns,Pokémon Retriever,84/109,88234,Pokemon Retriever,SKIP_NAME_MISMATCH
pkm-team-rocket-returns-85-109-064a12dfaf,Team Rocket Returns,Pow! Hand Extension,85/109,88352,Pow! Hand Extension,LINKED
pkm-team-rocket-returns-86-109-91cd78d463,Team Rocket Returns,Rocket's Admin.,86/109,88767,Rocket's Admin.,LINKED
pkm-team-rocket-returns-87-109-50ad0649ef,Team Rocket Returns,Rocket's Hideout,87/109,88771,Rocket's Hideout,LINKED
pkm-team-rocket-returns-88-109-36b8ef96f9,Team Rocket Returns,Rocket's Mission,88/109,88780,Rocket's Mission,LINKED
pkm-team-rocket-returns-89-109-264718c1ee,Team Rocket Returns,Rocket's Poké Ball,89/109,88784,Rocket's Poke Ball,SKIP_NAME_MISMATCH
pkm-team-rocket-returns-90-109-54da24de29,Team Rocket Returns,Rocket's Tricky Gym,90/109,88798,Rocket's Tricky Gym,LINKED
pkm-team-rocket-returns-91-109-849472ce1a,Team Rocket Returns,Surprise! Time Machine,91/109,89645,Surprise! Time Machine,LINKED
pkm-team-rocket-returns-92-109-2a77175614,Team Rocket Returns,Swoop! Teleporter,92/109,89728,Swoop! Teleporter,LINKED
pkm-team-rocket-returns-93-109-24cf6b53b0,Team Rocket Returns,Venture Bomb,93/109,90310,Venture Bomb,LINKED
pkm-team-rocket-returns-94-109-ef6e1d008d,Team Rocket Returns,Dark Metal Energy,94/109,84628,Dark Metal Energy,LINKED
pkm-team-rocket-returns-95-109-a484066257,Team Rocket Returns,R Energy,95/109,88496,R Energy,LINKED
pkm-team-rocket-returns-96-109-ca8febfaed,Team Rocket Returns,Rocket's Articuno ex,96/109,88768,Rocket's Articuno ex,LINKED
pkm-team-rocket-returns-97-109-91028271be,Team Rocket Returns,Rocket's Entei ex,97/109,88769,Rocket's Entei ex,LINKED
pkm-team-rocket-returns-98-109-13f07745f1,Team Rocket Returns,Rocket's Hitmonchan ex,98/109,88774,Rocket's Hitmonchan ex,LINKED
pkm-team-rocket-returns-99-109-d9d61047eb,Team Rocket Returns,Rocket's Mewtwo ex,99/109,88778,Rocket's Mewtwo ex,LINKED
pkm-team-rocket-returns-100-109-26ca32fd8e,Team Rocket Returns,Rocket's Moltres ex,100/109,88782,Rocket's Moltres ex,LINKED
pkm-team-rocket-returns-101-109-8ba412c2ea,Team Rocket Returns,Rocket's Scizor ex,101/109,88787,Rocket's Scizor ex,LINKED
pkm-team-rocket-returns-102-109-5349c744cb,Team Rocket Returns,Rocket's Scyther ex,102/109,88789,Rocket's Scyther ex,LINKED
pkm-team-rocket-returns-103-109-e137688d25,Team Rocket Returns,Rocket's Sneasel ex,103/109,88794,Rocket's Sneasel ex,LINKED
pkm-team-rocket-returns-104-109-1c94906449,Team Rocket Returns,Rocket's Snorlax ex,104/109,88796,Rocket's Snorlax ex,LINKED
pkm-team-rocket-returns-105-109-99a8d4440c,Team Rocket Returns,Rocket's Suicune ex,105/109,88797,Rocket's Suicune ex,LINKED
pkm-team-rocket-returns-106-109-9fe5251d1f,Team Rocket Returns,Rocket's Zapdos ex,106/109,88801,Rocket's Zapdos ex,LINKED
pkm-team-rocket-returns-107-109-ca6ccdae6f,Team Rocket Returns,Mudkip ★,107/109,87616,Mudkip Star,SKIP_NAME_MISMATCH
pkm-team-rocket-returns-108-109-4b52fc3bee,Team Rocket Returns,Torchic ★,108/109,89965,Torchic Star,SKIP_NAME_MISMATCH
pkm-team-rocket-returns-109-109-9eff7534cf,Team Rocket Returns,Treecko ★,109/109,90046,Treecko Star,SKIP_NAME_MISMATCH
pkm-team-rocket-returns-110-109-0ae8634afd,Team Rocket Returns,Charmeleon,110/109,84227,Charmeleon,LINKED
pkm-team-rocket-returns-111-109-f2f8ce09cc,Team Rocket Returns,Here Comes Team Rocket!,111/109,86075,Here Comes Team Rocket!,LINKED
pkm-unseen-forces-1-115-481f46fbef,Unseen Forces,Ampharos,1/115,83540,Ampharos,LINKED
pkm-unseen-forces-2-115-ae8d34cb78,Unseen Forces,Ariados,2/115,83616,Ariados,LINKED
pkm-unseen-forces-3-115-a0f6f8eceb,Unseen Forces,Bellossom,3/115,83799,Bellossom,LINKED
pkm-unseen-forces-4-115-6a84f46293,Unseen Forces,Feraligatr,4/115,85417,Feraligatr,LINKED
pkm-unseen-forces-5-115-20d6ca3f8f,Unseen Forces,Flareon,5/115,85494,Flareon,LINKED
pkm-unseen-forces-6-115-9c328bd301,Unseen Forces,Forretress,6/115,85548,Forretress,LINKED
pkm-unseen-forces-7-115-dbdd604162,Unseen Forces,Houndoom,7/115,86206,Houndoom,LINKED
pkm-unseen-forces-8-115-6b29c0b34d,Unseen Forces,Jolteon,8/115,86341,Jolteon,LINKED
pkm-unseen-forces-9-115-b9d0869708,Unseen Forces,Meganium,9/115,87291,Meganium,LINKED
pkm-unseen-forces-10-115-a5fb41b804,Unseen Forces,Octillery,10/115,87831,Octillery,LINKED
pkm-unseen-forces-11-115-5281915837,Unseen Forces,Poliwrath,11/115,88277,Poliwrath,LINKED
pkm-unseen-forces-12-115-f88f51d644,Unseen Forces,Porygon2,12/115,88324,Porygon2,LINKED
pkm-unseen-forces-13-115-2c52983a8d,Unseen Forces,Slowbro,13/115,89305,Slowbro,LINKED
pkm-unseen-forces-14-115-bfe4c799a1,Unseen Forces,Slowking,14/115,89314,Slowking,LINKED
pkm-unseen-forces-15-115-23a3a415af,Unseen Forces,Sudowoodo,15/115,89593,Sudowoodo,LINKED
pkm-unseen-forces-16-115-5ca23495e8,Unseen Forces,Sunflora,16/115,89614,Sunflora,LINKED
pkm-unseen-forces-17-115-689ce68af7,Unseen Forces,Typhlosion,17/115,90103,Typhlosion,LINKED
pkm-unseen-forces-18-115-1d27c87693,Unseen Forces,Ursaring,18/115,90252,Ursaring,LINKED
pkm-unseen-forces-19-115-9523167cd6,Unseen Forces,Vaporeon,19/115,90282,Vaporeon,LINKED
pkm-unseen-forces-20-115-68772cb2b0,Unseen Forces,Chansey,20/115,84174,Chansey,LINKED
pkm-unseen-forces-21-115-4b32b37e5f,Unseen Forces,Cleffa,21/115,84365,Cleffa,LINKED
pkm-unseen-forces-22-115-c98de996f9,Unseen Forces,Electabuzz,22/115,85113,Electabuzz,LINKED
pkm-unseen-forces-23-115-bd253af502,Unseen Forces,Elekid,23/115,85170,Elekid,LINKED
pkm-unseen-forces-24-115-93f3bcbdc3,Unseen Forces,Hitmonchan,24/115,86092,Hitmonchan,LINKED
pkm-unseen-forces-25-115-e3f5448e9f,Unseen Forces,Hitmonlee,25/115,86105,Hitmonlee,LINKED
pkm-unseen-forces-26-115-742aea3163,Unseen Forces,Hitmontop,26/115,86114,Hitmontop,LINKED
pkm-unseen-forces-27-115-88df092fdb,Unseen Forces,Ho-Oh,27/115,86122,Ho-Oh,LINKED
pkm-unseen-forces-28-115-2526332b0c,Unseen Forces,Jynx,28/115,86375,Jynx,LINKED
pkm-unseen-forces-29-115-80f23b67d9,Unseen Forces,Lugia,29/115,86906,Lugia,LINKED
pkm-unseen-forces-30-115-28c394f7a8,Unseen Forces,Murkrow,30/115,87651,Murkrow,LINKED
pkm-unseen-forces-31-115-1d71c28c88,Unseen Forces,Smoochum,31/115,89361,Smoochum,LINKED
pkm-unseen-forces-32-115-b5806a2836,Unseen Forces,Stantler,32/115,89503,Stantler,LINKED
pkm-unseen-forces-33-115-41d12be6bd,Unseen Forces,Tyrogue,33/115,90129,Tyrogue,LINKED
pkm-unseen-forces-34-115-07bdc72a33,Unseen Forces,Aipom,34/115,83488,Aipom,LINKED
pkm-unseen-forces-35-115-d12e44cb6f,Unseen Forces,Bayleef,35/115,83746,Bayleef,LINKED
pkm-unseen-forces-36-115-64d0a637b8,Unseen Forces,Clefable,36/115,84345,Clefable,LINKED
pkm-unseen-forces-37-115-7b3e06bfe4,Unseen Forces,Corsola,37/115,84440,Corsola,LINKED
pkm-unseen-forces-38-115-8f1343081e,Unseen Forces,Croconaw,38/115,84498,Croconaw,LINKED
pkm-unseen-forces-39-115-cc59190c23,Unseen Forces,Granbull,39/115,85863,Granbull,LINKED
pkm-unseen-forces-40-115-aaeb946ad6,Unseen Forces,Lanturn,40/115,86605,Lanturn,LINKED
pkm-unseen-forces-41-115-fd9c41366e,Unseen Forces,Magcargo,41/115,87015,Magcargo,LINKED
pkm-unseen-forces-42-115-6746ece28e,Unseen Forces,Miltank,42/115,87463,Miltank,LINKED
pkm-unseen-forces-43-115-58f9d5b087,Unseen Forces,Noctowl,43/115,87792,Noctowl,LINKED
pkm-unseen-forces-44-115-3585916b10,Unseen Forces,Quagsire,44/115,88471,Quagsire,LINKED
pkm-unseen-forces-45-115-e1d4a72b7b,Unseen Forces,Quilava,45/115,88484,Quilava,LINKED
pkm-unseen-forces-46-115-61f71d2246,Unseen Forces,Scyther,46/115,88999,Scyther,LINKED
pkm-unseen-forces-47-115-6c91679032,Unseen Forces,Shuckle,47/115,89190,Shuckle,LINKED
pkm-unseen-forces-48-115-614612eb51,Unseen Forces,Smeargle,48/115,89354,Smeargle,LINKED
pkm-unseen-forces-49-115-8c6959e22c,Unseen Forces,Xatu,49/115,90664,Xatu,LINKED
pkm-unseen-forces-50-115-8d6d277f30,Unseen Forces,Yanma,50/115,90684,Yanma,LINKED
pkm-unseen-forces-51-115-3707a8a3fe,Unseen Forces,Chikorita,51/115,84277,Chikorita,LINKED
pkm-unseen-forces-52-115-fa98446934,Unseen Forces,Chinchou,52/115,84305,Chinchou,LINKED
pkm-unseen-forces-53-115-999020a566,Unseen Forces,Clefairy,53/115,84355,Clefairy,LINKED
pkm-unseen-forces-54-115-e8a05fb718,Unseen Forces,Cyndaquil,54/115,84550,Cyndaquil,LINKED
pkm-unseen-forces-55-115-e7dc35c852,Unseen Forces,Eevee,55/115,85081,Eevee,LINKED
pkm-unseen-forces-56-115-b935803bb3,Unseen Forces,Flaaffy,56/115,85478,Flaaffy,LINKED
pkm-unseen-forces-57-115-7a47e63394,Unseen Forces,Gligar,57/115,85765,Gligar,LINKED
pkm-unseen-forces-58-115-5704330a02,Unseen Forces,Gloom,58/115,85783,Gloom,LINKED
pkm-unseen-forces-59-115-e779d5ed3d,Unseen Forces,Hoothoot,59/115,86171,Hoothoot,LINKED
pkm-unseen-forces-60-115-3ee7f77558,Unseen Forces,Houndour,60/115,86227,Houndour,LINKED
pkm-unseen-forces-61-115-8c03a190b1,Unseen Forces,Larvitar,61/115,86640,Larvitar,LINKED
pkm-unseen-forces-62-115-52932651da,Unseen Forces,Mareep,62/115,87199,Mareep,LINKED
pkm-unseen-forces-63-115-4166d19543,Unseen Forces,Natu,63/115,87685,Natu,LINKED
pkm-unseen-forces-64-115-c5f6ca658a,Unseen Forces,Oddish,64/115,87842,Oddish,LINKED
pkm-unseen-forces-65-115-c11d35ba01,Unseen Forces,Onix,65/115,87881,Onix,LINKED
pkm-unseen-forces-66-115-adb45577f9,Unseen Forces,Pineco,66/115,88127,Pineco,LINKED
pkm-unseen-forces-67-115-d6ca88ccfc,Unseen Forces,Poliwag,67/115,88258,Poliwag,LINKED
pkm-unseen-forces-68-115-3530f94049,Unseen Forces,Poliwhirl,68/115,88266,Poliwhirl,LINKED
pkm-unseen-forces-69-115-8688ecf0db,Unseen Forces,Porygon,69/115,88309,Porygon,LINKED
pkm-unseen-forces-70-115-590b67ee9a,Unseen Forces,Pupitar,70/115,88449,Pupitar,LINKED
pkm-unseen-forces-71-115-1fd5d86bd6,Unseen Forces,Remoraid,71/115,88696,Remoraid,LINKED
pkm-unseen-forces-72-115-7584d189ff,Unseen Forces,Slowpoke,72/115,89329,Slowpoke,LINKED
pkm-unseen-forces-73-115-4966734ce4,Unseen Forces,Slugma,73/115,89344,Slugma,LINKED
pkm-unseen-forces-74-115-de3b92338b,Unseen Forces,Snubbull,74/115,89414,Snubbull,LINKED
pkm-unseen-forces-75-115-54bc20411a,Unseen Forces,Spinarak,75/115,89456,Spinarak,LINKED
pkm-unseen-forces-76-115-853b0d6dff,Unseen Forces,Sunkern,76/115,89620,Sunkern,LINKED
pkm-unseen-forces-77-115-1734b490b8,Unseen Forces,Teddiursa,77/115,89857,Teddiursa,LINKED
pkm-unseen-forces-78-115-9eff0d4cf0,Unseen Forces,Totodile,78/115,89997,Totodile,LINKED
pkm-unseen-forces-79-115-87c7b11768,Unseen Forces,Wooper,79/115,90635,Wooper,LINKED
pkm-unseen-forces-80-115-cd50e7d94a,Unseen Forces,Curse Powder,80/115,84537,Curse Powder,LINKED
pkm-unseen-forces-81-115-794250aba4,Unseen Forces,Energy Recycle System,81/115,85217,Energy Recycle System,LINKED
pkm-unseen-forces-82-115-818d6e8d8b,Unseen Forces,Energy Removal 2,82/115,85223,Energy Removal 2,LINKED
pkm-unseen-forces-83-115-acc6a66313,Unseen Forces,Energy Root,83/115,85235,Energy Root,LINKED
pkm-unseen-forces-84-115-88e4dbedcf,Unseen Forces,Energy Switch,84/115,85255,Energy Switch,LINKED
pkm-unseen-forces-85-115-18f819808e,Unseen Forces,Fluffy Berry,85/115,85520,Fluffy Berry,LINKED
pkm-unseen-forces-86-115-36b1afe160,Unseen Forces,Mary's Request,86/115,87243,Mary's Request,LINKED
pkm-unseen-forces-87-115-2aaa56f862,Unseen Forces,Poké Ball,87/115,88184,Poke Ball,SKIP_NAME_MISMATCH
pkm-unseen-forces-88-115-cf7a48afdb,Unseen Forces,Pokémon Reversal,88/115,88235,Pokemon Reversal,SKIP_NAME_MISMATCH
pkm-unseen-forces-89-115-c9aa04f950,Unseen Forces,Professor Elm's Training Method,89/115,88390,Professor Elm's Training Method,LINKED
pkm-unseen-forces-90-115-7548b73823,Unseen Forces,Protective Orb,90/115,88411,Protective Orb,LINKED
pkm-unseen-forces-91-115-9da4ba32b2,Unseen Forces,Sitrus Berry,91/115,89231,Sitrus Berry,LINKED
pkm-unseen-forces-92-115-d97596cd7e,Unseen Forces,Solid Rage,92/115,89419,Solid Rage,LINKED
pkm-unseen-forces-93-115-0fa97cb43f,Unseen Forces,Warp Point,93/115,90479,Warp Point,LINKED
pkm-unseen-forces-94-115-c57a6c4603,Unseen Forces,Energy Search,94/115,85241,Energy Search,LINKED
pkm-unseen-forces-95-115-23b3fa965d,Unseen Forces,Potion,95/115,88337,Potion,LINKED
pkm-unseen-forces-96-115-7460300f78,Unseen Forces,Darkness Energy,96/115,84685,Darkness Energy (Special),LINKED
pkm-unseen-forces-97-115-2b007016c9,Unseen Forces,Metal Energy,97/115,87358,Metal Energy (Special),LINKED
pkm-unseen-forces-98-115-5b5d540de4,Unseen Forces,Boost Energy,98/115,83939,Boost Energy,LINKED
pkm-unseen-forces-99-115-9015f6dc96,Unseen Forces,Cyclone Energy,99/115,84540,Cyclone Energy,LINKED
pkm-unseen-forces-100-115-9288032622,Unseen Forces,Warp Energy,100/115,90473,Warp Energy,LINKED
pkm-unseen-forces-101-115-62a63bb8fe,Unseen Forces,Blissey ex,101/115,83926,Blissey ex,LINKED
pkm-unseen-forces-102-115-b5cda4ceb6,Unseen Forces,Espeon ex,102/115,85331,Espeon ex,LINKED
pkm-unseen-forces-103-115-71c09a7053,Unseen Forces,Feraligatr ex,103/115,85424,Feraligatr ex,LINKED
pkm-unseen-forces-104-115-4abad89c48,Unseen Forces,Ho-Oh ex,104/115,86128,Ho-Oh ex,LINKED
pkm-unseen-forces-105-115-74aa1456a5,Unseen Forces,Lugia ex,105/115,86912,Lugia ex,LINKED
pkm-unseen-forces-106-115-6f2e08c0d4,Unseen Forces,Meganium ex,106/115,87298,Meganium ex,LINKED
pkm-unseen-forces-107-115-6bf16b0e26,Unseen Forces,Politoed ex,107/115,88252,Politoed ex,LINKED
pkm-unseen-forces-108-115-2d39482dbb,Unseen Forces,Scizor ex,108/115,88967,Scizor ex,LINKED
pkm-unseen-forces-109-115-f39c9e0b3e,Unseen Forces,Steelix ex,109/115,89566,Steelix ex,LINKED
pkm-unseen-forces-110-115-3f1e7ebaf8,Unseen Forces,Typhlosion ex,110/115,90112,Typhlosion ex,LINKED
pkm-unseen-forces-111-115-58065cc308,Unseen Forces,Tyranitar ex,111/115,90125,Tyranitar ex,LINKED
pkm-unseen-forces-112-115-8c70df5649,Unseen Forces,Umbreon ex,112/115,90154,Umbreon ex,LINKED
pkm-unseen-forces-113-115-7cb5e01016,Unseen Forces,Entei ★,113/115,85275,Entei Star,SKIP_NAME_MISMATCH
pkm-unseen-forces-114-115-4fbbc81f68,Unseen Forces,Raikou ★,114/115,88537,Raikou Star,SKIP_NAME_MISMATCH
pkm-unseen-forces-115-115-1b2a995fcd,Unseen Forces,Suicune ★,115/115,89608,Suicune Star,SKIP_NAME_MISMATCH
pkm-unseen-forces-116-115-781e842b36,Unseen Forces,Rocket's Persian ex,116/115,88783,Rocket's Persian ex,LINKED
pkm-unseen-forces-117-115-36b6b1bf68,Unseen Forces,Celebi ex,117/115,84150,Celebi ex,LINKED
pkm-unseen-forces-115-f759a3ce6a,Unseen Forces,Unown,!/115,90166,Unown (!),LINKED
pkm-unseen-forces-115-01f49b66a4,Unseen Forces,Unown,?/115,90167,Unown (?),LINKED
pkm-gym-challenge-1-132-68089ae365,Gym Challenge,Blaine's Arcanine,1/132,83860,Blaine's Arcanine,LINKED
pkm-gym-challenge-2-132-0f580b3598,Gym Challenge,Blaine's Charizard,2/132,83861,Blaine's Charizard,LINKED
pkm-gym-challenge-3-132-fc71d60f66,Gym Challenge,Brock's Ninetales,3/132,83973,Brock's Ninetales,LINKED
pkm-gym-challenge-4-132-34ab99f5fe,Gym Challenge,Erika's Venusaur,4/132,85307,Erika's Venusaur,LINKED
pkm-gym-challenge-5-132-501e4c7dcd,Gym Challenge,Giovanni's Gyarados,5/132,85710,Giovanni's Gyarados,LINKED
pkm-gym-challenge-6-132-22000bc279,Gym Challenge,Giovanni's Machamp,6/132,85712,Giovanni's Machamp,LINKED
pkm-gym-challenge-7-132-cd53b3d9e4,Gym Challenge,Giovanni's Nidoking,7/132,85718,Giovanni's Nidoking,LINKED
pkm-gym-challenge-8-132-114841a3ed,Gym Challenge,Giovanni's Persian,8/132,85724,Giovanni's Persian,LINKED
pkm-gym-challenge-9-132-06b9f83d14,Gym Challenge,Koga's Beedrill,9/132,86505,Koga's Beedrill,LINKED
pkm-gym-challenge-10-132-8c6d04c1b5,Gym Challenge,Koga's Ditto,10/132,86506,Koga's Ditto,LINKED
pkm-gym-challenge-11-132-ee66473ebe,Gym Challenge,Lt. Surge's Raichu,11/132,86861,Lt. Surge's Raichu,LINKED
pkm-gym-challenge-12-132-56b98035de,Gym Challenge,Misty's Golduck,12/132,87530,Misty's Golduck,LINKED
pkm-gym-challenge-13-132-95a220afde,Gym Challenge,Misty's Gyarados,13/132,87531,Misty's Gyarados,LINKED
pkm-gym-challenge-14-132-bf8da25aa2,Gym Challenge,Rocket's Mewtwo,14/132,88777,Rocket's Mewtwo,LINKED
pkm-gym-challenge-15-132-982377725e,Gym Challenge,Rocket's Zapdos,15/132,88800,Rocket's Zapdos,LINKED
pkm-gym-challenge-16-132-0b994b989c,Gym Challenge,Sabrina's Alakazam,16/132,88866,Sabrina's Alakazam,LINKED
pkm-gym-challenge-17-132-ca02cec18a,Gym Challenge,Blaine,17/132,83858,Blaine (17),LINKED
pkm-gym-challenge-18-132-e8a0ee42e7,Gym Challenge,Giovanni,18/132,85708,Giovanni (18),LINKED
pkm-gym-challenge-19-132-b2f3470bf4,Gym Challenge,Koga,19/132,86502,Koga (19),LINKED
pkm-gym-challenge-20-132-23c9cb48d3,Gym Challenge,Sabrina,20/132,88860,Sabrina (20),LINKED
pkm-gym-challenge-21-132-14bb6aaef6,Gym Challenge,Blaine's Ninetales,21/132,83876,Blaine's Ninetales,LINKED
pkm-gym-challenge-22-132-9c52d27109,Gym Challenge,Brock's Dugtrio,22/132,83962,Brock's Dugtrio,LINKED
pkm-gym-challenge-23-132-d84d2b3634,Gym Challenge,Giovanni's Nidoqueen,23/132,85719,Giovanni's Nidoqueen,LINKED
pkm-gym-challenge-24-132-db2457664c,Gym Challenge,Giovanni's Pinsir,24/132,85725,Giovanni's Pinsir,LINKED
pkm-gym-challenge-25-132-4fe324e98d,Gym Challenge,Koga's Arbok,25/132,86504,Koga's Arbok,LINKED
pkm-gym-challenge-26-132-54f3b81f94,Gym Challenge,Koga's Muk,26/132,86513,Koga's Muk,LINKED
pkm-gym-challenge-27-132-85c76c54e2,Gym Challenge,Koga's Pidgeotto,27/132,86515,Koga's Pidgeotto,LINKED
pkm-gym-challenge-28-132-16331a32ec,Gym Challenge,Lt. Surge's Jolteon,28/132,86855,Lt. Surge's Jolteon,LINKED
pkm-gym-challenge-29-132-8bd54e45fb,Gym Challenge,Sabrina's Gengar,29/132,88875,Sabrina's Gengar,LINKED
pkm-gym-challenge-30-132-81bd8b6955,Gym Challenge,Sabrina's Golduck,30/132,88876,Sabrina's Golduck,LINKED
pkm-gym-challenge-31-132-5c58e53f0c,Gym Challenge,Blaine's Charmeleon,31/132,83864,Blaine's Charmeleon,LINKED
pkm-gym-challenge-32-132-90191e1b93,Gym Challenge,Blaine's Dodrio,32/132,83865,Blaine's Dodrio,LINKED
pkm-gym-challenge-33-132-59bffc41c1,Gym Challenge,Blaine's Rapidash,33/132,83882,Blaine's Rapidash,LINKED
pkm-gym-challenge-34-132-0fe3980486,Gym Challenge,Brock's Graveler,34/132,83968,Brock's Graveler,LINKED
pkm-gym-challenge-35-132-eea07b7aec,Gym Challenge,Brock's Primeape,35/132,83976,Brock's Primeape,LINKED
pkm-gym-challenge-36-132-8b36450571,Gym Challenge,Brock's Sandslash,36/132,83984,Brock's Sandslash,LINKED
pkm-gym-challenge-37-132-e6fa0c8801,Gym Challenge,Brock's Vulpix,37/132,83986,Brock's Vulpix,LINKED
pkm-gym-challenge-38-132-d78a270f3b,Gym Challenge,Erika's Bellsprout,38/132,85283,Erika's Bellsprout,LINKED
pkm-gym-challenge-39-132-34061c93af,Gym Challenge,Erika's Bulbasaur,39/132,85286,Erika's Bulbasaur,LINKED
pkm-gym-challenge-40-132-b1e069d765,Gym Challenge,Erika's Clefairy,40/132,85289,Erika's Clefairy,LINKED
pkm-gym-challenge-41-132-6fa2585544,Gym Challenge,Erika's Ivysaur,41/132,85297,Erika's Ivysaur,LINKED
pkm-gym-challenge-42-132-bd04b324bd,Gym Challenge,Giovanni's Machoke,42/132,85713,Giovanni's Machoke,LINKED
pkm-gym-challenge-43-132-32986d4825,Gym Challenge,Giovanni's Meowth,43/132,85716,Giovanni's Meowth (43),LINKED
pkm-gym-challenge-44-132-05d09e5672,Gym Challenge,Giovanni's Nidorina,44/132,85722,Giovanni's Nidorina,LINKED
pkm-gym-challenge-45-132-c57b005215,Gym Challenge,Giovanni's Nidorino,45/132,85723,Giovanni's Nidorino,LINKED
pkm-gym-challenge-46-132-8dfad6dfcb,Gym Challenge,Koga's Golbat,46/132,86508,Koga's Golbat,LINKED
pkm-gym-challenge-47-132-26be2f0a4b,Gym Challenge,Koga's Kakuna,47/132,86510,Koga's Kakuna,LINKED
pkm-gym-challenge-48-132-1fe65f8a12,Gym Challenge,Koga's Koffing,48/132,86511,Koga's Koffing (48),LINKED
pkm-gym-challenge-49-132-a4323e192a,Gym Challenge,Koga's Pidgey,49/132,86516,Koga's Pidgey (49),LINKED
pkm-gym-challenge-50-132-44347d770b,Gym Challenge,Koga's Weezing,50/132,86520,Koga's Weezing,LINKED
pkm-gym-challenge-51-132-a8f7d9f21f,Gym Challenge,Lt. Surge's Eevee,51/132,86850,Lt. Surge's Eevee,LINKED
pkm-gym-challenge-52-132-d97fab5a3a,Gym Challenge,Lt. Surge's Electrode,52/132,86853,Lt. Surge's Electrode,LINKED
pkm-gym-challenge-53-132-016afb8573,Gym Challenge,Lt. Surge's Raticate,53/132,86864,Lt. Surge's Raticate,LINKED
pkm-gym-challenge-54-132-521b134ad1,Gym Challenge,Misty's Dewgong,54/132,87526,Misty's Dewgong,LINKED
pkm-gym-challenge-55-132-a24d104ab5,Gym Challenge,Sabrina's Haunter,55/132,88877,Sabrina's Haunter,LINKED
pkm-gym-challenge-56-132-5de1c22823,Gym Challenge,Sabrina's Hypno,56/132,88879,Sabrina's Hypno,LINKED
pkm-gym-challenge-57-132-6b0c0c5ae5,Gym Challenge,Sabrina's Jynx,57/132,88880,Sabrina's Jynx,LINKED
pkm-gym-challenge-58-132-63d87140b6,Gym Challenge,Sabrina's Kadabra,58/132,88882,Sabrina's Kadabra,LINKED
pkm-gym-challenge-59-132-6e0cac636c,Gym Challenge,Sabrina's Mr. Mime,59/132,88883,Sabrina's Mr. Mime,LINKED
pkm-gym-challenge-60-132-4b4a2d2168,Gym Challenge,Blaine's Charmander,60/132,83863,Blaine's Charmander,LINKED
pkm-gym-challenge-61-132-8a6bd1e997,Gym Challenge,Blaine's Doduo,61/132,83866,Blaine's Doduo,LINKED
pkm-gym-challenge-62-132-f3ff686939,Gym Challenge,Blaine's Growlithe,62/132,83870,Blaine's Growlithe,LINKED
pkm-gym-challenge-63-132-6632a34152,Gym Challenge,Blaine's Mankey,63/132,83874,Blaine's Mankey,LINKED
pkm-gym-challenge-64-132-d72a676ff4,Gym Challenge,Blaine's Ponyta,64/132,83878,Blaine's Ponyta,LINKED
pkm-gym-challenge-65-132-108efcebc8,Gym Challenge,Blaine's Rhyhorn,65/132,83883,Blaine's Rhyhorn,LINKED
pkm-gym-challenge-66-132-69e1a76f12,Gym Challenge,Blaine's Vulpix,66/132,83886,Blaine's Vulpix,LINKED
pkm-gym-challenge-67-132-58aa394193,Gym Challenge,Brock's Diglett,67/132,83961,Brock's Diglett,LINKED
pkm-gym-challenge-68-132-dbdf94a9dd,Gym Challenge,Brock's Geodude,68/132,83965,Brock's Geodude,LINKED
pkm-gym-challenge-69-132-e7202b12e1,Gym Challenge,Erika's Jigglypuff,69/132,85298,Erika's Jigglypuff,LINKED
pkm-gym-challenge-70-132-5666c554c1,Gym Challenge,Erika's Oddish,70/132,85302,Erika's Oddish,LINKED
pkm-gym-challenge-71-132-6f9e3b1a7a,Gym Challenge,Erika's Paras,71/132,85304,Erika's Paras,LINKED
pkm-gym-challenge-72-132-a65bf38752,Gym Challenge,Giovanni's Machop,72/132,85714,Giovanni's Machop,LINKED
pkm-gym-challenge-73-132-9c8446c80c,Gym Challenge,Giovanni's Magikarp,73/132,85715,Giovanni's Magikarp,LINKED
pkm-gym-challenge-74-132-4408b6441d,Gym Challenge,Giovanni's Meowth,74/132,85717,Giovanni's Meowth (74),LINKED
