putnam_card_id,catalog_set,card_name,printed_number,product_id,product_name,status,score
pkm-swsh-black-star-promos-swsh296-307-b95e25db9d,SWSH Black Star Promos,Champions Festival,SWSH296/307,575154,Champions Festival - SWSH296 (World Championships 2022),SKIP_NAME_MISMATCH,0.33
pkm-swsh-black-star-promos-swsh296-307-b95e25db9d,SWSH Black Star Promos,Champions Festival,SWSH296/307,503454,Champions Festival - SWSH296 (World Championships 2022) [Staff],SKIP_NAME_MISMATCH,0.33
pkm-swsh-black-star-promos-swsh297-307-75dd5c37cf,SWSH Black Star Promos,Hisuian Zoroark V,SWSH297/307,449526,Hisuian Zoroark V - SWSH297,LINKED,0.91
pkm-swsh-black-star-promos-swsh298-307-02e7496a4b,SWSH Black Star Promos,Hisuian Zoroark VSTAR,SWSH298/307,449527,Hisuian Zoroark VSTAR - SWSH298,LINKED,0.91
pkm-swsh-black-star-promos-swsh303-307-59c35b409d,SWSH Black Star Promos,Bulbasaur,SWSH303/307,485843,Bulbasaur (Illustration Contest 2022),SKIP_NAME_MISMATCH,0.25
pkm-swsh-black-star-promos-swsh304-307-972733eb1c,SWSH Black Star Promos,Arcanine,SWSH304/307,485844,Arcanine (Illustration Contest 2022),SKIP_NAME_MISMATCH,0.25
pkm-swsh-black-star-promos-swsh305-307-4ae160f3e2,SWSH Black Star Promos,Greninja,SWSH305/307,485845,Greninja (Illustration Contest 2022),SKIP_NAME_MISMATCH,0.25
pkm-swsh-black-star-promos-swsh306-307-3f7662caff,SWSH Black Star Promos,Arceus V,SWSH306/307,499989,Arceus V - SWSH306,SKIP_NAME_MISMATCH,0.67
pkm-swsh-black-star-promos-swsh307-307-14d50c096b,SWSH Black Star Promos,Arceus VSTAR,SWSH307/307,499984,Arceus VSTAR - SWSH307,SKIP_NAME_MISMATCH,0.67
pkm-scarlet-and-violet-black-star-promos-1-102-96ca4d4a3e,Scarlet and Violet Black Star Promos,Sprigatito,1/102,477184,Sprigatito - 001,SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-2-102-59d0d7826a,Scarlet and Violet Black Star Promos,Fuecoco,2/102,477182,Fuecoco - 002,SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-3-102-11c8bfff3e,Scarlet and Violet Black Star Promos,Quaxly,3/102,477183,Quaxly - 003,SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-4-102-c1162f180d,Scarlet and Violet Black Star Promos,Mimikyu ex,4/102,487435,Mimikyu ex - 004,SKIP_NAME_MISMATCH,0.67
pkm-scarlet-and-violet-black-star-promos-5-102-32c35ffa39,Scarlet and Violet Black Star Promos,Quaquaval,5/102,487751,Quaquaval - 005 (Prerelease),SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-5-102-32c35ffa39,Scarlet and Violet Black Star Promos,Quaquaval,5/102,522650,Quaquaval - 005 (Prerelease) [Staff],SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-6-102-33c51f490d,Scarlet and Violet Black Star Promos,Pawmot,6/102,487752,Pawmot - 006 (Prerelease),SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-6-102-33c51f490d,Scarlet and Violet Black Star Promos,Pawmot,6/102,522648,Pawmot - 006 (Prerelease) [Staff],SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-7-102-0f6308c340,Scarlet and Violet Black Star Promos,Hawlucha,7/102,487755,Hawlucha - 007 (Prerelease),SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-7-102-0f6308c340,Scarlet and Violet Black Star Promos,Hawlucha,7/102,522649,Hawlucha - 007 (Prerelease) [Staff],SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-8-102-d2e18e18ce,Scarlet and Violet Black Star Promos,Revavroom,8/102,487756,Revavroom - 008 (Prerelease),SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-8-102-d2e18e18ce,Scarlet and Violet Black Star Promos,Revavroom,8/102,515203,Revavroom - 008 (Prerelease) [Staff],SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-9-102-a3557e97f8,Scarlet and Violet Black Star Promos,Spidops,9/102,491184,Spidops - 009,SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-10-102-ca246c57bd,Scarlet and Violet Black Star Promos,Espathra,10/102,491185,Espathra - 010,SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-11-102-b058877a20,Scarlet and Violet Black Star Promos,Arcanine,11/102,491186,Arcanine - 011,SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-12-102-cd2a283a43,Scarlet and Violet Black Star Promos,Dondozo,12/102,491187,Dondozo - 012,SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-12-102-cd2a283a43,Scarlet and Violet Black Star Promos,Dondozo,12/102,653800,Dondozo - 012 (Cosmos Holofoil),SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-13-102-d5ca66f021,Scarlet and Violet Black Star Promos,Miraidon,13/102,490719,Miraidon - 013,SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-13-102-d5ca66f021,Scarlet and Violet Black Star Promos,Miraidon,13/102,490730,Miraidon - 013 (Pokemon Center Exclusive),SKIP_NAME_MISMATCH,0.20
pkm-scarlet-and-violet-black-star-promos-14-102-af2f56d1cf,Scarlet and Violet Black Star Promos,Koraidon,14/102,490721,Koraidon - 014,SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-14-102-af2f56d1cf,Scarlet and Violet Black Star Promos,Koraidon,14/102,490725,Koraidon - 014 (Pokemon Center Exclusive),SKIP_NAME_MISMATCH,0.20
pkm-scarlet-and-violet-black-star-promos-15-102-0a69be2e43,Scarlet and Violet Black Star Promos,Flaaffy,15/102,496972,Flaaffy - 015,SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-16-102-561e9103af,Scarlet and Violet Black Star Promos,Ampharos ex,16/102,484397,Ampharos ex - 016,SKIP_NAME_MISMATCH,0.67
pkm-scarlet-and-violet-black-star-promos-17-102-3b816543be,Scarlet and Violet Black Star Promos,Lucario ex,17/102,484396,Lucario ex - 017,SKIP_NAME_MISMATCH,0.67
pkm-scarlet-and-violet-black-star-promos-18-102-592a04c430,Scarlet and Violet Black Star Promos,Cyclizar ex,18/102,496429,Cyclizar ex - 018,SKIP_NAME_MISMATCH,0.67
pkm-scarlet-and-violet-black-star-promos-19-102-cf107138a8,Scarlet and Violet Black Star Promos,Baxcalibur,19/102,501885,Baxcalibur - 019 (Prerelease),SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-19-102-cf107138a8,Scarlet and Violet Black Star Promos,Baxcalibur,19/102,515202,Baxcalibur - 019 (Prerelease) [Staff],SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-20-102-0e4e4f9599,Scarlet and Violet Black Star Promos,Tinkaton,20/102,,,NO_CANDIDATE,
pkm-scarlet-and-violet-black-star-promos-21-102-dd8d8ddfd6,Scarlet and Violet Black Star Promos,Murkrow,21/102,501893,Murkrow - 021 (Prerelease),SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-21-102-dd8d8ddfd6,Scarlet and Violet Black Star Promos,Murkrow,21/102,527563,Murkrow - 021 (Prerelease) [Staff],SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-22-102-0036a77a6f,Scarlet and Violet Black Star Promos,Pelipper,22/102,501896,Pelipper - 022 (Prerelease),SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-22-102-0036a77a6f,Scarlet and Violet Black Star Promos,Pelipper,22/102,527564,Pelipper - 022 (Prerelease) [Staff],SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-22-102-0036a77a6f,Scarlet and Violet Black Star Promos,Pelipper,22/102,553715,Sinistcha - 022/167 (Prerelease),SKIP_NAME_MISMATCH,0.00
pkm-scarlet-and-violet-black-star-promos-23-102-eaa3402527,Scarlet and Violet Black Star Promos,Smoliv,23/102,500833,Smoliv - 023,SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-24-102-1819bc860e,Scarlet and Violet Black Star Promos,Growlithe,24/102,500563,Growlithe - 024,SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-25-102-cc3ecbf473,Scarlet and Violet Black Star Promos,Tinkatink,25/102,,,NO_CANDIDATE,
pkm-scarlet-and-violet-black-star-promos-26-102-84162f696d,Scarlet and Violet Black Star Promos,Varoom,26/102,532538,Varoom - 026 (Cosmos Holo),SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-27-102-0c66f653ea,Scarlet and Violet Black Star Promos,Pikachu,27/102,500263,Pikachu - 027,SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-27-102-0c66f653ea,Scarlet and Violet Black Star Promos,Pikachu,27/102,500264,Pikachu - 027 (Pokemon Center Exclusive),SKIP_NAME_MISMATCH,0.20
pkm-scarlet-and-violet-black-star-promos-28-102-a468b2242a,Scarlet and Violet Black Star Promos,Miraidon ex,28/102,500062,Miraidon ex - 028,SKIP_NAME_MISMATCH,0.67
pkm-scarlet-and-violet-black-star-promos-29-102-f5de95bf7e,Scarlet and Violet Black Star Promos,Koraidon ex,29/102,500070,Koraidon ex - 029,SKIP_NAME_MISMATCH,0.67
pkm-scarlet-and-violet-black-star-promos-30-102-f3491a080b,Scarlet and Violet Black Star Promos,Chien-Pao ex,30/102,505534,Chien-Pao ex - 030,LINKED,0.91
pkm-scarlet-and-violet-black-star-promos-31-102-3688fe7ec5,Scarlet and Violet Black Star Promos,Tinkaton ex,31/102,,,NO_CANDIDATE,
pkm-scarlet-and-violet-black-star-promos-32-102-0e0a76ba3a,Scarlet and Violet Black Star Promos,Annihilape ex,32/102,502981,Annihilape ex - 032,SKIP_NAME_MISMATCH,0.67
pkm-scarlet-and-violet-black-star-promos-33-102-3d8c3295fb,Scarlet and Violet Black Star Promos,Meowscarada ex,33/102,513876,Meowscarada ex - 033,SKIP_NAME_MISMATCH,0.67
pkm-scarlet-and-violet-black-star-promos-34-102-9afee4d901,Scarlet and Violet Black Star Promos,Skeledirge ex,34/102,513831,Skeledirge ex - 034,SKIP_NAME_MISMATCH,0.67
pkm-scarlet-and-violet-black-star-promos-35-102-0a3ce749ac,Scarlet and Violet Black Star Promos,Quaquaval ex,35/102,513874,Quaquaval ex - 035,SKIP_NAME_MISMATCH,0.67
pkm-scarlet-and-violet-black-star-promos-36-102-acefb8d990,Scarlet and Violet Black Star Promos,Palafin,36/102,513424,Palafin - 036 (Prerelease),SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-36-102-acefb8d990,Scarlet and Violet Black Star Promos,Palafin,36/102,513425,Palafin - 036 (Prerelease) [Staff],SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-37-102-08edc27216,Scarlet and Violet Black Star Promos,Cleffa,37/102,512896,Cleffa - 037 (Prerelease),SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-37-102-08edc27216,Scarlet and Violet Black Star Promos,Cleffa,37/102,513423,Cleffa - 037 (Prerelease) [Staff],SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-38-102-5e206db241,Scarlet and Violet Black Star Promos,Togekiss,38/102,513426,Togekiss - 038 (Prerelease),SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-38-102-5e206db241,Scarlet and Violet Black Star Promos,Togekiss,38/102,513427,Togekiss - 038 (Prerelease) [Staff],SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-39-102-9b05482a12,Scarlet and Violet Black Star Promos,Mawile,39/102,513428,Mawile - 039 (Prerelease),SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-39-102-9b05482a12,Scarlet and Violet Black Star Promos,Mawile,39/102,513429,Mawile - 039 (Prerelease) [Staff],SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-40-102-be06d506d8,Scarlet and Violet Black Star Promos,Pawmi,40/102,512043,Pawmi - 040,SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-40-102-be06d506d8,Scarlet and Violet Black Star Promos,Pawmi,40/102,607764,Pawmi - 040 (Cosmos Holo),SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-41-102-0b1889a0b0,Scarlet and Violet Black Star Promos,Paldean Wooper,41/102,512049,Paldean Wooper - 041,SKIP_NAME_MISMATCH,0.67
pkm-scarlet-and-violet-black-star-promos-42-102-877ad5e155,Scarlet and Violet Black Star Promos,Houndstone,42/102,512914,Houndstone - 042,SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-43-102-f4b9d80792,Scarlet and Violet Black Star Promos,Eevee,43/102,512492,Eevee - 043,SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-44-102-4573490312,Scarlet and Violet Black Star Promos,Charmander,44/102,512035,Charmander - 044,SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-44-102-4573490312,Scarlet and Violet Black Star Promos,Charmander,44/102,512036,Charmander - 044 (Pokemon Center Exclusive),SKIP_NAME_MISMATCH,0.20
pkm-scarlet-and-violet-black-star-promos-45-102-0d3907c6dd,Scarlet and Violet Black Star Promos,Paradise Resort,45/102,518863,Paradise Resort - 045 (World Championships 2023),SKIP_NAME_MISMATCH,0.33
pkm-scarlet-and-violet-black-star-promos-45-102-0d3907c6dd,Scarlet and Violet Black Star Promos,Paradise Resort,45/102,583700,Paradise Resort - 045 (World Championships 2023) [Staff],SKIP_NAME_MISMATCH,0.33
pkm-scarlet-and-violet-black-star-promos-46-102-4aee4c798e,Scarlet and Violet Black Star Promos,Bulbasaur,46/102,517271,Bulbasaur - 046 (Cosmos Holo),SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-47-102-7c37641415,Scarlet and Violet Black Star Promos,Charmander,47/102,517272,Charmander - 047 (Cosmos Holo),SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-48-102-dff776fdc8,Scarlet and Violet Black Star Promos,Squirtle,48/102,517273,Squirtle - 048 (Cosmos Holo),SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-49-102-0d82027e73,Scarlet and Violet Black Star Promos,Zapdos ex,49/102,518869,Zapdos ex - 049,SKIP_NAME_MISMATCH,0.67
pkm-scarlet-and-violet-black-star-promos-50-102-517ac10aa5,Scarlet and Violet Black Star Promos,Alakazam ex,50/102,518868,Alakazam ex - 050,SKIP_NAME_MISMATCH,0.67
pkm-scarlet-and-violet-black-star-promos-51-102-8901e0f979,Scarlet and Violet Black Star Promos,Snorlax,51/102,517175,Snorlax - 051,SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-51-102-8901e0f979,Scarlet and Violet Black Star Promos,Snorlax,51/102,517270,Snorlax - 051 (Pokemon Center Exclusive),SKIP_NAME_MISMATCH,0.20
pkm-scarlet-and-violet-black-star-promos-52-102-b350d3034a,Scarlet and Violet Black Star Promos,Mewtwo,52/102,518872,Mewtwo - 052,SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-53-102-039058d136,Scarlet and Violet Black Star Promos,Mew ex,53/102,518871,Mew ex - 053,SKIP_NAME_MISMATCH,0.67
pkm-scarlet-and-violet-black-star-promos-54-102-9a25692547,Scarlet and Violet Black Star Promos,Greninja ex,54/102,518878,Greninja ex - 054,SKIP_NAME_MISMATCH,0.67
pkm-scarlet-and-violet-black-star-promos-55-102-2f97246d23,Scarlet and Violet Black Star Promos,Kangaskhan ex,55/102,519482,Kangaskhan ex - 055,SKIP_NAME_MISMATCH,0.67
pkm-scarlet-and-violet-black-star-promos-56-102-e46162eb99,Scarlet and Violet Black Star Promos,Charizard ex,56/102,521697,Charizard ex - 056,SKIP_NAME_MISMATCH,0.67
pkm-scarlet-and-violet-black-star-promos-57-102-1badfb6ed7,Scarlet and Violet Black Star Promos,Chi-Yu,57/102,526574,Chi-Yu - 057 (Prerelease),SKIP_NAME_MISMATCH,0.67
pkm-scarlet-and-violet-black-star-promos-57-102-1badfb6ed7,Scarlet and Violet Black Star Promos,Chi-Yu,57/102,548552,Chi-Yu - 057 (Prerelease) [Staff],SKIP_NAME_MISMATCH,0.67
pkm-scarlet-and-violet-black-star-promos-58-102-7450b4afee,Scarlet and Violet Black Star Promos,Iron Bundle,58/102,,,NO_CANDIDATE,
pkm-scarlet-and-violet-black-star-promos-59-102-865f7f0e50,Scarlet and Violet Black Star Promos,Xatu,59/102,526590,Xatu - 059 (Prerelease),SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-59-102-865f7f0e50,Scarlet and Violet Black Star Promos,Xatu,59/102,548554,Xatu - 059 (Prerelease) [Staff],SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-60-102-f5d4f2b50d,Scarlet and Violet Black Star Promos,Aegislash,60/102,526610,Aegislash - 060 (Prerelease),SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-60-102-f5d4f2b50d,Scarlet and Violet Black Star Promos,Aegislash,60/102,548555,Aegislash - 060 (Prerelease) [Staff],SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-61-102-bdf411c783,Scarlet and Violet Black Star Promos,Pineco,61/102,526634,Pineco - 061,SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-62-102-7502f3d1b2,Scarlet and Violet Black Star Promos,Sinistea,62/102,526638,Sinistea - 062,SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-63-102-06fb57921c,Scarlet and Violet Black Star Promos,Cetitan,63/102,526640,Cetitan - 063,SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-63-102-06fb57921c,Scarlet and Violet Black Star Promos,Cetitan,63/102,561591,Cetitan - 063 (Cosmos Holo),SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-64-102-acf31d850b,Scarlet and Violet Black Star Promos,Arctibax,64/102,526646,Arctibax - 064,SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-64-102-acf31d850b,Scarlet and Violet Black Star Promos,Arctibax,64/102,561590,Arctibax - 064 (Cosmos Holo),SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-65-102-ea0fba9ac1,Scarlet and Violet Black Star Promos,Scream Tail,65/102,526649,Scream Tail - 065,SKIP_NAME_MISMATCH,0.67
pkm-scarlet-and-violet-black-star-promos-65-102-ea0fba9ac1,Scarlet and Violet Black Star Promos,Scream Tail,65/102,526655,Scream Tail - 065 (Pokemon Center Exclusive),SKIP_NAME_MISMATCH,0.33
pkm-scarlet-and-violet-black-star-promos-66-102-71ed111014,Scarlet and Violet Black Star Promos,Iron Bundle,66/102,,,NO_CANDIDATE,
pkm-scarlet-and-violet-black-star-promos-67-102-7f1f89c2b7,Scarlet and Violet Black Star Promos,Roaring Moon ex,67/102,527878,Roaring Moon ex - 067,LINKED,0.91
pkm-scarlet-and-violet-black-star-promos-68-102-3041415c92,Scarlet and Violet Black Star Promos,Iron Valiant ex,68/102,527879,Iron Valiant ex - 068,LINKED,0.91
pkm-scarlet-and-violet-black-star-promos-69-102-a2b1586783,Scarlet and Violet Black Star Promos,Fidough,69/102,536070,Fidough - 069,SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-70-102-5b6a28127b,Scarlet and Violet Black Star Promos,Greavard,70/102,536072,Greavard - 070,SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-71-102-eec04b625f,Scarlet and Violet Black Star Promos,Maschiff,71/102,536075,Maschiff - 071,SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-72-102-813a6cdc6d,Scarlet and Violet Black Star Promos,Great Tusk ex,72/102,538684,Great Tusk ex - 072,LINKED,0.91
pkm-scarlet-and-violet-black-star-promos-73-102-4731a6a96e,Scarlet and Violet Black Star Promos,Iron Treads ex,73/102,538686,Iron Treads ex - 073,LINKED,0.91
pkm-scarlet-and-violet-black-star-promos-74-102-2da441d0ff,Scarlet and Violet Black Star Promos,Charizard ex,74/102,538687,Charizard ex - 074,SKIP_NAME_MISMATCH,0.67
pkm-scarlet-and-violet-black-star-promos-75-102-158f9a333c,Scarlet and Violet Black Star Promos,Mimikyu,75/102,535952,Mimikyu - 075,SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-75-102-158f9a333c,Scarlet and Violet Black Star Promos,Mimikyu,75/102,535953,Mimikyu - 075 (Pokemon Center Exclusive),SKIP_NAME_MISMATCH,0.20
pkm-scarlet-and-violet-black-star-promos-76-102-969e867c04,Scarlet and Violet Black Star Promos,Sprigatito,76/102,537971,Sprigatito - 076,SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-77-102-ed5d63c4ac,Scarlet and Violet Black Star Promos,Floragato,77/102,537980,Floragato - 077,SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-78-102-87e6537c79,Scarlet and Violet Black Star Promos,Meowscarada ex,78/102,537978,Meowscarada ex - 078,SKIP_NAME_MISMATCH,0.67
pkm-scarlet-and-violet-black-star-promos-79-102-a7d25a9782,Scarlet and Violet Black Star Promos,Fuecoco,79/102,537818,Fuecoco - 079,SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-80-102-cf1fd58b85,Scarlet and Violet Black Star Promos,Crocalor,80/102,537981,Crocalor - 080,SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-81-102-d2a33cae1b,Scarlet and Violet Black Star Promos,Skeledirge ex,81/102,537975,Skeledirge ex - 081,SKIP_NAME_MISMATCH,0.67
pkm-scarlet-and-violet-black-star-promos-82-102-59722609de,Scarlet and Violet Black Star Promos,Quaxly,82/102,537974,Quaxly - 082,SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-83-102-740bc476ca,Scarlet and Violet Black Star Promos,Quaxwell,83/102,537972,Quaxwell - 083,SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-84-102-b472a89aa3,Scarlet and Violet Black Star Promos,Quaquaval ex,84/102,537973,Quaquaval ex - 084,SKIP_NAME_MISMATCH,0.67
pkm-scarlet-and-violet-black-star-promos-86-102-f48f6b2081,Scarlet and Violet Black Star Promos,Mabosstiff ex,86/102,542255,Mabosstiff ex - 086,SKIP_NAME_MISMATCH,0.67
pkm-scarlet-and-violet-black-star-promos-87-102-27727a8aee,Scarlet and Violet Black Star Promos,Sprigatito ex,87/102,542468,Sprigatito ex - 087,SKIP_NAME_MISMATCH,0.67
pkm-scarlet-and-violet-black-star-promos-88-102-8720e747e1,Scarlet and Violet Black Star Promos,Pikachu,88/102,542481,Pikachu - 088,SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-89-102-c9b0812bcd,Scarlet and Violet Black Star Promos,Feraligatr,89/102,543950,Feraligatr - 089 (Prerelease),SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-89-102-c9b0812bcd,Scarlet and Violet Black Star Promos,Feraligatr,89/102,548310,Feraligatr - 089 (Prerelease) [Staff],SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-90-102-adbc53dd51,Scarlet and Violet Black Star Promos,Metang,90/102,543951,Metang - 090 (Prerelease),SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-90-102-adbc53dd51,Scarlet and Violet Black Star Promos,Metang,90/102,548311,Metang - 090 (Prerelease) [Staff],SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-91-102-b6555687c1,Scarlet and Violet Black Star Promos,Koraidon,91/102,543952,Koraidon - 091 (Prerelease),SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-91-102-b6555687c1,Scarlet and Violet Black Star Promos,Koraidon,91/102,548308,Koraidon - 091 (Prerelease) [Staff],SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-92-102-bb8d086185,Scarlet and Violet Black Star Promos,Miraidon,92/102,543953,Miraidon - 092 (Prerelease),SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-92-102-bb8d086185,Scarlet and Violet Black Star Promos,Miraidon,92/102,548309,Miraidon - 092 (Prerelease) [Staff],SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-93-102-222146b8b1,Scarlet and Violet Black Star Promos,Carvanha,93/102,544183,Carvanha - 093,SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-94-102-c9555ad2b3,Scarlet and Violet Black Star Promos,Bellibolt,94/102,544194,Bellibolt - 094,SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-95-102-80ae50e6b9,Scarlet and Violet Black Star Promos,Cleffa,95/102,544201,Cleffa - 095,SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-96-102-63cc34824a,Scarlet and Violet Black Star Promos,Cyclizar,96/102,544214,Cyclizar - 096,SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-97-102-f84976e01e,Scarlet and Violet Black Star Promos,Flutter Mane,97/102,543946,Flutter Mane - 097,SKIP_NAME_MISMATCH,0.67
pkm-scarlet-and-violet-black-star-promos-97-102-f84976e01e,Scarlet and Violet Black Star Promos,Flutter Mane,97/102,543947,Flutter Mane - 097 (Pokemon Center),SKIP_NAME_MISMATCH,0.40
pkm-scarlet-and-violet-black-star-promos-98-102-79e11448cd,Scarlet and Violet Black Star Promos,Iron Thorns,98/102,543948,Iron Thorns - 098,SKIP_NAME_MISMATCH,0.67
pkm-scarlet-and-violet-black-star-promos-98-102-79e11448cd,Scarlet and Violet Black Star Promos,Iron Thorns,98/102,543949,Iron Thorns - 098 (Pokemon Center),SKIP_NAME_MISMATCH,0.40
pkm-scarlet-and-violet-black-star-promos-99-102-bddfdeec0f,Scarlet and Violet Black Star Promos,Shroodle,99/102,546450,Shroodle - 099,SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-100-102-12c5212164,Scarlet and Violet Black Star Promos,Grafaiai ex,100/102,546448,Grafaiai ex - 100,SKIP_NAME_MISMATCH,0.67
pkm-scarlet-and-violet-black-star-promos-101-102-8aa0eeb692,Scarlet and Violet Black Star Promos,Pikachu,101/102,528365,Pikachu - 101,SKIP_NAME_MISMATCH,0.50
pkm-scarlet-and-violet-black-star-promos-101-102-8aa0eeb692,Scarlet and Violet Black Star Promos,Pikachu,101/102,681225,Pikachu (Asia Championship Series 23-24),SKIP_NAME_MISMATCH,0.17
pkm-scarlet-and-violet-black-star-promos-102-102-c7b7305213,Scarlet and Violet Black Star Promos,Oddish,102/102,525293,Oddish - 102,SKIP_NAME_MISMATCH,0.50
